feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
2.7.7.24: Glucose-1-phosphate thymidylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.31051626635122	0.114219139135528	0.2454878750378	0.427380369650289	0.833941236071833	0.427380369650289	0.833941236071833	NA	abundance	105	89
2.4.2.21: Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.74152481243226	0.114219139135528	0.772504464669167	0.428082142462691	0.834441600438573	0.428082142462691	0.834441600438573	NA	abundance	105	23
6.4.1.2: Acetyl-CoA carboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.65571268022613	0.114219139135528	0.675801772040082	0.429592485208476	0.835089147424436	0.429592485208476	0.835089147424436	NA	abundance	105	35
2.1.3.15: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.65571268022613	0.114219139135528	0.675801772040082	0.42959578105813	0.835089147424436	0.42959578105813	0.835089147424436	NA	abundance	105	35
5.1.3.14: UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.118923606400061	0.114219139135528	0.298475886922511	0.438088445293211	0.839759054998601	0.438088445293211	0.839759054998601	NA	abundance	105	71
5.2.1.8: Peptidylprolyl isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.305919977414329	0.114219139135528	0.246584832368917	0.440450382080957	0.840566129981362	0.440450382080957	0.840566129981362	NA	abundance	105	90
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.601270685060492	-0.0614602574130574	0.694325172732311	0.442018031197614	0.841535711120822	0.442018031197614	0.841535711120822	NA	abundance	105	42
2.2.1.7: 1-deoxy-D-xylulose-5-phosphate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.350749297809469	0.114219139135528	0.31130453249221	0.45030325860915	0.84550147796803	0.45030325860915	0.84550147796803	NA	abundance	105	75
2.4.2.29: tRNA-guanine(34) transglycosylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.280411016052519	0.114219139135528	0.219191346821171	0.452035641080858	0.846385182017579	0.452035641080858	0.846385182017579	NA	abundance	105	87
3.2.1.31: Beta-glucuronidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0896266870462836	0.114219139135528	0.274134815868202	0.459377807621029	0.849694869558108	0.459377807621029	0.849694869558108	NA	abundance	105	90
7.3.2.1: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.30414766297381	-0.0614602574130574	0.331738752466969	0.468118222592692	0.853494264887983	0.468118222592692	0.853494264887983	NA	abundance	105	67
2.7.3.9: Phosphoenolpyruvate--protein phosphotransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.311966744757757	0.114219139135528	0.272884391676242	0.471821965906136	0.854922327264152	0.471821965906136	0.854922327264152	NA	abundance	105	90
2.7.1.50: Hydroxyethylthiazole kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.72260288269427	-0.0614602574130574	0.773215511530137	0.482617293072368	0.859563220178309	0.482617293072368	0.859563220178309	NA	abundance	105	8
2.7.1.30: Glycerol kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.323969287869858	0.114219139135528	0.296767440318174	0.482727166147093	0.859604543459735	0.482727166147093	0.859604543459735	NA	abundance	105	65
2.5.1.6: Methionine adenosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.278650998240651	0.114219139135528	0.2331822617393	0.48415785951535	0.860004267406826	0.48415785951535	0.860004267406826	NA	abundance	105	88
2.7.1.33: Pantothenate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0810099439697577	0.114219139135528	0.278684156957723	0.48860117171044	0.862031125069082	0.48860117171044	0.862031125069082	NA	abundance	105	62
3.1.11.5: Exodeoxyribonuclease V|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.561253783882054	-0.0614602574130574	0.712772243209897	0.492694518388915	0.863737423231333	0.492694518388915	0.863737423231333	NA	abundance	105	23
1.17.4.2: Ribonucleoside-triphosphate reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.275847819178058	0.114219139135528	0.237215768995617	0.498908022521164	0.866079016774681	0.498908022521164	0.866079016774681	NA	abundance	105	87
3.5.3.11: Agmatinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.287020512371648	0.114219139135528	0.254561428746338	0.500156187858633	0.866302901809348	0.500156187858633	0.866302901809348	NA	abundance	105	89
6.1.1.16: Cysteine--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0618084517955335	0.114219139135528	0.263091094045927	0.506511172460855	0.869138915964419	0.506511172460855	0.869138915964419	NA	abundance	105	81
3.5.4.12: dCMP deaminase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.383091751742836	0.114219139135528	0.404286531815885	0.510607043657765	0.870819214834487	0.510607043657765	0.870819214834487	NA	abundance	105	40
6.3.4.5: Argininosuccinate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.371645480611897	0.114219139135528	0.391995273207025	0.514256355578379	0.872621660437372	0.514256355578379	0.872621660437372	NA	abundance	105	61
7.2.2.6: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.442408531831767	-0.0614602574130574	0.54801646650831	0.519628711195707	0.875138765376774	0.519628711195707	0.875138765376774	NA	abundance	105	21
3.6.3.12: Potassium-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.442408531831767	-0.0614602574130574	0.54801646650831	0.519658141095427	0.875138765376774	0.519658141095427	0.875138765376774	NA	abundance	105	21
5.3.1.6: Ribose-5-phosphate isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.2672897380179	0.114219139135528	0.248556913462976	0.540829905238288	0.883608766146879	0.540829905238288	0.883608766146879	NA	abundance	105	89
5.4.2.7: Phosphopentomutase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0554037404303528	0.114219139135528	0.27966768337219	0.546883221076876	0.886488828059971	0.546883221076876	0.886488828059971	NA	abundance	105	90
2.7.7.77: Molybdenum cofactor guanylyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.435039212872964	0.114219139135528	0.911518477766308	0.557368857113869	0.890563115508975	0.557368857113869	0.890563115508975	NA	abundance	105	32
5.1.3.9: N-acylglucosamine-6-phosphate 2-epimerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0454450353110577	0.114219139135528	0.273456212640201	0.561796644699277	0.892142897823861	0.561796644699277	0.892142897823861	NA	abundance	105	85
2.1.1.33: tRNA (guanine(46)-N(7))-methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.261498097261644	0.114219139135528	0.255850417485389	0.567607705143335	0.894199835279924	0.567607705143335	0.894199835279924	NA	abundance	105	86
3.5.4.2: Adenine deaminase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.261809718732582	0.114219139135528	0.256710562504699	0.56811446263271	0.8942269159956	0.56811446263271	0.8942269159956	NA	abundance	105	89
4.1.2.13: Fructose-bisphosphate aldolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0143466665068644	0.114219139135528	0.227032850706221	0.573757280673586	0.89634575142067	0.573757280673586	0.89634575142067	NA	abundance	105	90
2.1.2.2: Phosphoribosylglycinamide formyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.2539460510868	0.114219139135528	0.247258728177635	0.574572373724853	0.896585462295925	0.574572373724853	0.896585462295925	NA	abundance	105	90
6.1.1.21: Histidine--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.25567678007706	0.114219139135528	0.251386700522687	0.576229085599235	0.897180633620029	0.576229085599235	0.897180633620029	NA	abundance	105	80
3.6.4.10: Non-chaperonin molecular chaperone ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.224304617636771	-0.0614602574130574	0.291609370056059	0.578876168607552	0.898179914599964	0.578876168607552	0.898179914599964	NA	abundance	105	88
4.2.1.10: 3-dehydroquinate dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.110942818462883	-0.0614602574130574	0.309758351354668	0.581225728581941	0.898719097612387	0.581225728581941	0.898719097612387	NA	abundance	105	44
3.6.3.17: Monosaccharide-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.263592300003179	0.114219139135528	0.270330465237094	0.582927029321185	0.899533787406475	0.582927029321185	0.899533787406475	NA	abundance	105	90
2.7.2.8: Acetylglutamate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0837752924690309	0.114219139135528	0.358738351967152	0.583814416091376	0.899724105090245	0.583814416091376	0.899724105090245	NA	abundance	105	55
3.6.3.8: Calcium-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.255874042670738	0.114219139135528	0.257690688596563	0.584999682013936	0.900186110923745	0.584999682013936	0.900186110923745	NA	abundance	105	87
6.3.3.1: Phosphoribosylformylglycinamidine cyclo-ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.243061698939256	0.114219139135528	0.242810162599164	0.597872581007463	0.904190945356359	0.597872581007463	0.904190945356359	NA	abundance	105	90
2.7.7.72: CCA tRNA nucleotidyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.278898956784489	0.114219139135528	0.313202002746251	0.60255906358898	0.905664382352664	0.60255906358898	0.905664382352664	NA	abundance	105	54
1.8.1.9: Thioredoxin-disulfide reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.253406454539743	0.114219139135528	0.265975230536832	0.602997846615969	0.905725849928446	0.602997846615969	0.905725849928446	NA	abundance	105	86
7.3.2.1: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.286364522161926	0.114219139135528	0.32871335124923	0.603154411504652	0.905847805271581	0.603154411504652	0.905847805271581	NA	abundance	105	67
3.5.4.33: tRNA(adenine(34)) deaminase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.303555779823998	0.114219139135528	0.379275450038511	0.620821633591142	0.912089257201657	0.620821633591142	0.912089257201657	NA	abundance	105	43
2.4.1.129: Peptidoglycan glycosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0111216086767475	0.114219139135528	0.251459162133932	0.620883074166543	0.912125825912018	0.620883074166543	0.912125825912018	NA	abundance	105	78
3.1.26.4: Ribonuclease H|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.265169383559402	0.114219139135528	0.305186807422291	0.623111046296163	0.91275796723517	0.623111046296163	0.91275796723517	NA	abundance	105	79
6.4.1.2: Acetyl-CoA carboxylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.297620846359112	-0.0614602574130574	0.725428855099819	0.62435273708058	0.913042339241009	0.62435273708058	0.913042339241009	NA	abundance	105	35
2.1.3.15: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.297620846359112	-0.0614602574130574	0.725428855099819	0.624396311964996	0.913042339241009	0.624396311964996	0.913042339241009	NA	abundance	105	35
2.5.1.3: Thiamine-phosphate diphosphorylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-1.49385887393339	0.114219139135528	3.10289804866459	0.626396639003948	0.913711850887984	0.626396639003948	0.913711850887984	NA	abundance	105	11
3.2.1.177: Alpha-D-xyloside xylohydrolase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.306659432456576	-0.0614602574130574	0.499855485416592	0.627036593356443	0.913991944531733	0.627036593356443	0.913991944531733	NA	abundance	105	39
6.3.5.2: GMP synthase (glutamine-hydrolyzing)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0109723948468711	0.114219139135528	0.261449611426569	0.634167710859791	0.916608725583133	0.634167710859791	0.916608725583133	NA	abundance	105	90
5.3.1.14: L-rhamnose isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.227601059021496	0.114219139135528	0.192613267304391	0.637640135484933	0.917474330830362	0.637640135484933	0.917474330830362	NA	abundance	105	23
3.6.3.20: Glycerol-3-phosphate-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.00922439566270769	0.114219139135528	0.263749475022636	0.641193815477745	0.918300283712594	0.641193815477745	0.918300283712594	NA	abundance	105	90
7.5.2.1: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.00922439566270769	0.114219139135528	0.263749475022636	0.641356390598161	0.918327209982955	0.641356390598161	0.918327209982955	NA	abundance	105	90
2.7.7.6: DNA-directed RNA polymerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.222913254088458	0.114219139135528	0.234353896204917	0.644804557484871	0.919252772044878	0.644804557484871	0.919252772044878	NA	abundance	105	90
2.1.1.190: 23S rRNA (uracil(1939)-C(5))-methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.213822593161537	0.114219139135528	0.214720094951898	0.645055526249289	0.919252772044878	0.645055526249289	0.919252772044878	NA	abundance	105	84
2.5.1.145: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.247646469540372	0.114219139135528	0.287707696820738	0.645471858021739	0.919258696525977	0.645471858021739	0.919258696525977	NA	abundance	105	65
2.5.1.3: Thiamine-phosphate diphosphorylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-2.09129563279231	-0.0614602574130574	4.17797114192841	0.647623022174032	0.91986585481985	0.647623022174032	0.91986585481985	NA	abundance	105	11
2.4.2.10: Orotate phosphoribosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.00351586405720341	0.114219139135528	0.256603967723441	0.648596611153974	0.920113880867211	0.648596611153974	0.920113880867211	NA	abundance	105	82
5.3.1.9: Glucose-6-phosphate isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0144207198791463	0.114219139135528	0.280946890814319	0.649109029003554	0.920235561001393	0.649109029003554	0.920235561001393	NA	abundance	105	90
4.2.1.11: Phosphopyruvate hydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.275503775529041	0.114219139135528	0.351989962120603	0.650272898043127	0.920440038692842	0.650272898043127	0.920440038692842	NA	abundance	105	49
2.7.1.33: Pantothenate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.054050273790233	-0.0614602574130574	0.253128753450029	0.651588214834554	0.921166939882442	0.651588214834554	0.921166939882442	NA	abundance	105	62
2.1.1.297: Peptide chain release factor N(5)-glutamine methyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.231716009376313	0.114219139135528	0.260021638787866	0.653561681067546	0.921962963034434	0.653561681067546	0.921962963034434	NA	abundance	105	82
5.3.1.14: L-rhamnose isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.16593247997251	-0.0614602574130574	0.200887412062821	0.658508550383736	0.923512296482234	0.658508550383736	0.923512296482234	NA	abundance	105	23
1.97.1.4: [Formate-C-acetyltransferase]-activating enzyme|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.239093636402525	0.114219139135528	0.29899735979064	0.677957989757071	0.930029741438096	0.677957989757071	0.930029741438096	NA	abundance	105	86
1.3.1.98: UDP-N-acetylmuramate dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.223863120863108	0.114219139135528	0.267197673578632	0.683318028478021	0.931496019162131	0.683318028478021	0.931496019162131	NA	abundance	105	78
5.3.1.17: 5-dehydro-4-deoxy-D-glucuronate isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.00852021459950763	0.114219139135528	0.262989303957858	0.689659489829331	0.933198304658872	0.689659489829331	0.933198304658872	NA	abundance	105	90
2.5.1.31: diphosphate specific)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.0196937149770057	0.114219139135528	0.334104794956445	0.69141893587018	0.933690398906142	0.69141893587018	0.933690398906142	NA	abundance	105	48
6.1.1.17: Glutamate--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.203928801801236	0.114219139135528	0.22588104871002	0.693089609014992	0.934170673960199	0.693089609014992	0.934170673960199	NA	abundance	105	86
5.4.99.16: Maltose alpha-D-glucosyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.0415426275423631	-0.0614602574130574	0.259436328224022	0.693672173517832	0.934359598072834	0.693672173517832	0.934359598072834	NA	abundance	105	62
3.5.99.6: Glucosamine-6-phosphate deaminase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.211200576911881	0.114219139135528	0.245025945050363	0.694054982922553	0.934576407668768	0.694054982922553	0.934576407668768	NA	abundance	105	90
2.7.1.25: Adenylyl-sulfate kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.21422788416738	0.114219139135528	0.256494055291439	0.698536734632324	0.936023670920141	0.698536734632324	0.936023670920141	NA	abundance	105	81
3.1.22.4: Crossover junction endodeoxyribonuclease|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.227631759758386	0.114219139135528	0.293373437684939	0.700613387260586	0.936557847189497	0.700613387260586	0.936557847189497	NA	abundance	105	86
5.3.1.1: Triose-phosphate isomerase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0183603090019245	0.114219139135528	0.257420967399769	0.711192311616408	0.938975132907427	0.711192311616408	0.938975132907427	NA	abundance	105	90
1.2.7.1: Pyruvate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0187111047594213	0.114219139135528	0.260461308623074	0.715392503467844	0.940302948672082	0.715392503467844	0.940302948672082	NA	abundance	105	90
2.5.1.16: Spermidine synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0149203542971854	0.114219139135528	0.272999222799791	0.71769264543411	0.940577389030983	0.71769264543411	0.940577389030983	NA	abundance	105	86
2.3.1.179: Beta-ketoacyl-[acyl-carrier-protein] synthase II|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.158275688835367	-0.0614602574130574	0.605740881847291	0.719731726197365	0.940655769248636	0.719731726197365	0.940655769248636	NA	abundance	105	34
1.11.1.1: NADH peroxidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.217822397928406	0.114219139135528	0.287521482096595	0.720128869466601	0.940816524765483	0.720128869466601	0.940816524765483	NA	abundance	105	90
3.4.11.18: Methionyl aminopeptidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.206694584457582	0.114219139135528	0.258476637861326	0.722060274203125	0.941425857945882	0.722060274203125	0.941425857945882	NA	abundance	105	88
6.1.1.6: Lysine--tRNA ligase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0221849644902513	0.114219139135528	0.258421581862056	0.723223680781058	0.941885590481272	0.723223680781058	0.941885590481272	NA	abundance	105	85
3.4.21.88: Repressor LexA|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.00746595956467725	0.114219139135528	0.301402082162946	0.724301101166288	0.942197942120125	0.724301101166288	0.942197942120125	NA	abundance	105	88
1.1.1.58: Tagaturonate reductase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.204939573597984	0.114219139135528	0.26650638518444	0.735028002320509	0.944448831801938	0.735028002320509	0.944448831801938	NA	abundance	105	90
1.1.1.205: IMP dehydrogenase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.20636276093041	0.114219139135528	0.275388266330607	0.739329668140657	0.946014061613397	0.739329668140657	0.946014061613397	NA	abundance	105	88
2.3.1.180: Beta-ketoacyl-[acyl-carrier-protein] synthase III|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.123340657914772	-0.0614602574130574	0.564724938140988	0.74607200265179	0.94804362126655	0.74607200265179	0.94804362126655	NA	abundance	105	41
3.2.1.21: Beta-glucosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.311763160061153	0.114219139135528	0.611726256480593	0.748641856026807	0.948666137486942	0.748641856026807	0.948666137486942	NA	abundance	105	42
2.4.1.211: 1,3-beta-galactosyl-N-acetylhexosamine phosphorylase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.040888571179994	0.114219139135528	0.231709214759443	0.752738886251799	0.949862659469039	0.752738886251799	0.949862659469039	NA	abundance	105	83
2.3.1.31: Homoserine O-acetyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0322435704454764	0.114219139135528	0.278322950161259	0.769552874185401	0.953894474712904	0.769552874185401	0.953894474712904	NA	abundance	105	85
3.1.11.5: Exodeoxyribonuclease V|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.310629253721379	0.114219139135528	0.67840002740655	0.77573700618273	0.955151653745409	0.77573700618273	0.955151653745409	NA	abundance	105	23
4.2.1.42: Galactarate dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.189399550158051	0.114219139135528	0.262497170579918	0.775772850810662	0.955151653745409	0.775772850810662	0.955151653745409	NA	abundance	105	90
5.4.2.12: Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0525204870140396	0.114219139135528	0.22169451297367	0.782003813380856	0.956631903349846	0.782003813380856	0.956631903349846	NA	abundance	105	90
3.1.11.6: Exodeoxyribonuclease VII|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.195276790610175	0.114219139135528	0.291450777651056	0.782022055021711	0.956638785361225	0.782022055021711	0.956638785361225	NA	abundance	105	82
3.6.3.39: Lipopolysaccharide-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	-0.230640271124775	0.114219139135528	1.23486928288954	0.785893381333916	0.957516003034298	0.785893381333916	0.957516003034298	NA	abundance	105	30
2.1.3.2: Aspartate carbamoyltransferase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0510611762720874	0.114219139135528	0.235203181303463	0.7894642321348	0.958307807962597	0.7894642321348	0.958307807962597	NA	abundance	105	89
3.6.3.44: Xenobiotic-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.228978802570088	0.114219139135528	0.422364671937916	0.789637079722006	0.958307807962597	0.789637079722006	0.958307807962597	NA	abundance	105	41
3.1.26.11: Ribonuclease Z|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.030862492232615	-0.0614602574130574	0.343820473449527	0.789646291880966	0.958307807962597	0.789646291880966	0.958307807962597	NA	abundance	105	49
4.3.2.1: Argininosuccinate lyase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.00710828785454024	0.114219139135528	0.400683247952398	0.790289152482223	0.958493003717243	0.790289152482223	0.958493003717243	NA	abundance	105	65
6.3.5.5: Carbamoyl-phosphate synthase (glutamine-hydrolyzing)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0457276487918564	0.114219139135528	0.259323952154892	0.79270465975165	0.959157891575131	0.79270465975165	0.959157891575131	NA	abundance	105	88
3.2.1.21: Beta-glucosidase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	0.0479858503906785	-0.0614602574130574	0.415882584886808	0.793944253746051	0.959626155978563	0.793944253746051	0.959626155978563	NA	abundance	105	42
4.6.1.17: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.02973263236619	0.114219139135528	0.3262940509879	0.7977621273015	0.960750692284769	0.7977621273015	0.960750692284769	NA	abundance	105	48
2.4.1.21: Starch synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0443350842407036	0.114219139135528	0.272846047115515	0.798894366765561	0.96078295556166	0.798894366765561	0.96078295556166	NA	abundance	105	89
3.6.3.41: Heme-transporting ATPase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCF	DietLCF	-0.136091732203342	-0.0614602574130574	0.319530291903216	0.816252144414022	0.965807801603381	0.816252144414022	0.965807801603381	NA	abundance	105	81
2.7.1.23: NAD(+) kinase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0519672375719739	0.114219139135528	0.300038335423623	0.836280765718903	0.97061971596181	0.836280765718903	0.97061971596181	NA	abundance	105	84
3.1.26.11: Ribonuclease Z|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.188712034876213	0.114219139135528	0.373513679027686	0.842967065008849	0.972020734138711	0.842967065008849	0.972020734138711	NA	abundance	105	49
1.4.1.13: Glutamate synthase (NADPH)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.065360735697553	0.114219139135528	0.246996482872224	0.843937965037973	0.972248515097172	0.843937965037973	0.972248515097172	NA	abundance	105	90
4.1.1.49: Phosphoenolpyruvate carboxykinase (ATP)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0705601966827101	0.114219139135528	0.225165999842708	0.847044752074143	0.97276886555497	0.847044752074143	0.97276886555497	NA	abundance	105	90
7.4.2.11: NO_NAME|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.166631340403176	0.114219139135528	0.287904454518801	0.856434299725499	0.974544555352578	0.856434299725499	0.974544555352578	NA	abundance	105	71
2.1.1.72: Site-specific DNA-methyltransferase (adenine-specific)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.181984407161459	0.114219139135528	0.376585496050052	0.857946019836958	0.975168317786975	0.857946019836958	0.975168317786975	NA	abundance	105	61
2.5.1.10: (2E,6E)-farnesyl diphosphate synthase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.158848062247514	0.114219139135528	0.251673258733038	0.859991360075541	0.975498306735282	0.859991360075541	0.975498306735282	NA	abundance	105	81
1.4.1.14: Glutamate synthase (NADH)|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0721463886727886	0.114219139135528	0.247629729580182	0.865761156321973	0.976681642178694	0.865761156321973	0.976681642178694	NA	abundance	105	90
4.2.1.46: dTDP-glucose 4,6-dehydratase|s__GGB9739_SGB15313.t__SGB15313	Diet	LCP	DietLCP	0.0773369128461424	0.114219139135528	0.229615233041533	0.873051824150652	0.97818750142876	0.873051824150652	0.97818750142876	NA	abundance	105	89
