"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"UniRef90_A0A173UQU0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.91479214588387	-0.290682613120024	0.285738576254947	4.79552398734598e-07	5.15069248265879e-05	4.79552398734598e-07	5.15069248265879e-05	NA	"abundance"	105	87
"UniRef90_A0A2A6ZJF5|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.861740891941669	-0.290682613120024	0.204572471743596	5.03869002058566e-07	5.3527658740303e-05	5.03869002058566e-07	5.3527658740303e-05	NA	"abundance"	105	89
"UniRef90_UNK15313-JJIGKPJC_00915|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-1.16974327442309	-0.0172759480074225	0.203560804594214	5.08748962908515e-07	5.3527658740303e-05	5.08748962908515e-07	5.3527658740303e-05	NA	"abundance"	105	78
"UniClust90_15313-AJOEIHIC_01187|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.767763236715993	-0.0172759480074225	0.137357905122599	5.34889685524257e-07	5.57095711862689e-05	5.34889685524257e-07	5.57095711862689e-05	NA	"abundance"	105	87
"UniRef90_C7HAY5|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.694800811363444	-0.290682613120024	0.175479767379556	5.7546784399265e-07	5.93364893940822e-05	5.7546784399265e-07	5.93364893940822e-05	NA	"abundance"	105	89
"UniClust90_15313-MDKHPELF_00336|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.14122584232662	-0.290682613120024	0.151786874883748	6.04219290636727e-07	6.16842089678742e-05	6.04219290636727e-07	6.16842089678742e-05	NA	"abundance"	105	90
"UniClust90_15313-LIHHOMFE_00773|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	2.26137096164753	-0.290682613120024	0.424882752999069	6.49958805678834e-07	6.56932641126319e-05	6.49958805678834e-07	6.56932641126319e-05	NA	"abundance"	105	55
"UniClust90_15342-JMOKFJAL_00002|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.715265410210057	-0.290682613120024	0.181403980085103	6.56231811036862e-07	6.56932641126319e-05	6.56231811036862e-07	6.56932641126319e-05	NA	"abundance"	105	88
"UniClust90_15313-BDCLDFGA_01013|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.67737101514648	-0.290682613120024	0.247978069310743	7.07349996961133e-07	7.01296713333293e-05	7.07349996961133e-07	7.01296713333293e-05	NA	"abundance"	105	84
"UniRef90_A0A173YFE0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.668915564719612	-0.0172759480074225	0.12258459719466	7.27220898058209e-07	7.14130921893161e-05	7.27220898058209e-07	7.14130921893161e-05	NA	"abundance"	105	90
"UniRef90_D4K498|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.453567050097584	-0.290682613120024	0.134181869012474	7.45017532503976e-07	7.24705262042311e-05	7.45017532503976e-07	7.24705262042311e-05	NA	"abundance"	105	90
"UniClust90_15313-GDLIBBNL_01214|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.462702243748848	-0.290682613120024	0.132999036297209	7.70186544122567e-07	7.42186304340915e-05	7.70186544122567e-07	7.42186304340915e-05	NA	"abundance"	105	84
"UniClust90_15313-HAHEFFHL_00127|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.89780550150021	-0.290682613120024	0.273244934220632	9.24544890453194e-07	8.82683552357674e-05	9.24544890453194e-07	8.82683552357674e-05	NA	"abundance"	105	55
"UniRef90_A0A173XUM8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.268542838730542	-0.290682613120024	0.100153234805974	9.81257430298953e-07	9.27914409687697e-05	9.81257430298953e-07	9.27914409687697e-05	NA	"abundance"	105	89
"UniClust90_15318-LCMIEOLD_02029|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.378250566140288	-0.290682613120024	0.122381925017233	9.89919358603885e-07	9.27914409687697e-05	9.89919358603885e-07	9.27914409687697e-05	NA	"abundance"	105	89
"UniRef90_UNK15313-MGKHMCEK_01165|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-1.05884614988681	-0.0172759480074225	0.195703610359075	1.01230484970855e-06	9.40349126607644e-05	1.01230484970855e-06	9.40349126607644e-05	NA	"abundance"	105	84
"UniClust90_15313-IGCKPNKA_01743|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.934782561641677	-0.290682613120024	0.216760498603523	1.04334747511552e-06	9.60531769278228e-05	1.04334747511552e-06	9.60531769278228e-05	NA	"abundance"	105	78
"UniRef90_UNK15313-OGKGODCE_01539|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.20443037142114	-0.290682613120024	0.172565989896309	1.0745723027639e-06	9.8052345254855e-05	1.0745723027639e-06	9.8052345254855e-05	NA	"abundance"	105	89
"UniClust90_15313-HCAOMJIE_00477|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.53224283018395	-0.290682613120024	0.203340221129333	1.10288310435265e-06	9.97528744647388e-05	1.10288310435265e-06	9.97528744647388e-05	NA	"abundance"	105	46
"UniClust90_15313-GKDKIOOC_01644|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.1234944069338	-0.290682613120024	0.153037748315508	1.15010259387906e-06	0.000103119198656409	1.15010259387906e-06	0.000103119198656409	NA	"abundance"	105	89
"UniClust90_15313-PMAMGBHB_01145|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.60861228526926	-0.0172759480074225	0.118370228965793	1.20190445180592e-06	0.000106834800022163	1.20190445180592e-06	0.000106834800022163	NA	"abundance"	105	86
"UniRef90_A0A173WZW0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.260981678867657	-0.290682613120024	0.103681168630675	1.38021139261424e-06	0.000121635552728593	1.38021139261424e-06	0.000121635552728593	NA	"abundance"	105	90
"UniRef90_A0A173QXI3|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.576141020860684	-0.290682613120024	0.162037822382968	1.40342510122516e-06	0.000121809153462315	1.40342510122516e-06	0.000121809153462315	NA	"abundance"	105	89
"UniClust90_15313-BCIIMFGJ_00071|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.726005015679883	-0.290682613120024	0.165635323486081	1.40580828843133e-06	0.000121809153462315	1.40580828843133e-06	0.000121809153462315	NA	"abundance"	105	55
"UniClust90_15313-IPBCPIPN_01820|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.43762107753569	-0.290682613120024	0.214004805761483	1.49753279311311e-06	0.000127694998016833	1.49753279311311e-06	0.000127694998016833	NA	"abundance"	105	85
"UniClust90_15313-BAIGHPBJ_00020|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.971322672120207	-0.290682613120024	0.128195546523058	1.5050072580046e-06	0.000127694998016833	1.5050072580046e-06	0.000127694998016833	NA	"abundance"	105	76
"UniClust90_15313-KDJCDLHJ_00379|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.97787075235366	-0.290682613120024	0.318360061812417	1.51812819121384e-06	0.000127694998016833	1.51812819121384e-06	0.000127694998016833	NA	"abundance"	105	84
"UniClust90_15313-BPMDPIFH_00166|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-3.14970438729666	-0.290682613120024	0.5363056201556	1.52327463447488e-06	0.000127694998016833	1.52327463447488e-06	0.000127694998016833	NA	"abundance"	105	88
"UniRef90_C7HAY5|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.875032905613629	-0.0172759480074225	0.166960896073467	1.65153906095167e-06	0.000137330800463489	1.65153906095167e-06	0.000137330800463489	NA	"abundance"	105	89
"UniClust90_15342-JMOKFJAL_00003|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.914277869756504	-0.290682613120024	0.222659473036726	1.857784412102e-06	0.00015324492058547	1.857784412102e-06	0.00015324492058547	NA	"abundance"	105	67
"UniRef90_A0A367G9P7|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.748406444188379	-0.290682613120024	0.197198710816901	1.94414575752071e-06	0.000159095927823778	1.94414575752071e-06	0.000159095927823778	NA	"abundance"	105	89
"UniRef90_UNK15313-BPMDPIFH_01171|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.722168382057495	-0.290682613120024	0.190612023182217	1.97222292002184e-06	0.000160122760065711	1.97222292002184e-06	0.000160122760065711	NA	"abundance"	105	89
"UniRef90_UNK15313-PAFCDPHO_01547|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.572601588383436	-0.290682613120024	0.166051873485433	2.23896546825362e-06	0.000180359163618461	2.23896546825362e-06	0.000180359163618461	NA	"abundance"	105	89
"UniClust90_15313-OGNPKNGE_01814|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.767768370285725	-0.290682613120024	0.201993566765488	2.3336391594942e-06	0.000186528320725152	2.3336391594942e-06	0.000186528320725152	NA	"abundance"	105	82
"UniRef90_UNK15313-GDLEBGOG_01271|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-2.03534869126539	-0.290682613120024	0.320779856884453	2.41538969718875e-06	0.000191181533756902	2.41538969718875e-06	0.000191181533756902	NA	"abundance"	105	57
"UniRef90_G2SXG8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-2.71360799267048	-0.290682613120024	0.463141800767522	2.42893811678345e-06	0.000191181533756902	2.42893811678345e-06	0.000191181533756902	NA	"abundance"	105	87
"UniRef90_A0A173VJV1|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-3.25641617464968	-0.290682613120024	0.55435980120977	2.56535384267497e-06	0.00020038911721077	2.56535384267497e-06	0.00020038911721077	NA	"abundance"	105	74
"UniClust90_15313-MLJJBDCL_01433|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.23067520688635	-0.290682613120024	0.173162428007455	2.67319678827093e-06	0.000207243098374899	2.67319678827093e-06	0.000207243098374899	NA	"abundance"	105	73
"UniRef90_A0A373NZ82|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	1.25009263980158	-0.0172759480074225	0.245812364060516	2.8992903711338e-06	0.000223093903110154	2.8992903711338e-06	0.000223093903110154	NA	"abundance"	105	88
"UniClust90_15313-HBGBCHOK_00487|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.49183019963138	-0.0172759480074225	0.10050181362598	2.97854890933182e-06	0.000227494946697188	2.97854890933182e-06	0.000227494946697188	NA	"abundance"	105	88
"UniClust90_15313-HDOJIOEE_01677|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-1.27235936860098	-0.0172759480074225	0.241345587763124	3.23443604846399e-06	0.000245222574233178	3.23443604846399e-06	0.000245222574233178	NA	"abundance"	105	77
"UniRef90_A0A2A7BFU7|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.690067793228758	-0.290682613120024	0.191720886460463	3.32038283581883e-06	0.000249901222044729	3.32038283581883e-06	0.000249901222044729	NA	"abundance"	105	90
"UniRef90_A0A291TB34|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.95113834257427	-0.290682613120024	0.324330469759553	3.44555806576469e-06	0.000257431826723832	3.44555806576469e-06	0.000257431826723832	NA	"abundance"	105	88
"UniRef90_UNK15313-GDLIBBNL_01828|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.01738111435511	-0.290682613120024	0.143456643645679	3.49439491698655e-06	0.000257431826723832	3.49439491698655e-06	0.000257431826723832	NA	"abundance"	105	90
"UniRef90_A0A173QTZ7|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.671531868881091	-0.290682613120024	0.184883122927347	3.49534048504864e-06	0.000257431826723832	3.49534048504864e-06	0.000257431826723832	NA	"abundance"	105	80
"UniRef90_A0A173YFA6|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.690303898249711	-0.0172759480074225	0.137687153826533	3.56422758377492e-06	0.000260643621392221	3.56422758377492e-06	0.000260643621392221	NA	"abundance"	105	90
"UniClust90_15313-EEHKDFFB_00260|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.26659978420328	-0.290682613120024	0.187873638292197	3.69526296280821e-06	0.000266874474024607	3.69526296280821e-06	0.000266874474024607	NA	"abundance"	105	83
"UniClust90_15313-NHDHBCJP_00197|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.331341872063707	-0.290682613120024	0.119486431095248	3.70119772917456e-06	0.000266874474024607	3.70119772917456e-06	0.000266874474024607	NA	"abundance"	105	82
"UniRef90_A0A329TYI2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.446292774305774	-0.290682613120024	0.144932200558799	3.72940647738889e-06	0.000267041042974701	3.72940647738889e-06	0.000267041042974701	NA	"abundance"	105	90
"UniClust90_15313-GDLKGPPD_00174|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.354861890590565	-0.290682613120024	0.12454858545341	3.75813342994807e-06	0.000267242164111687	3.75813342994807e-06	0.000267242164111687	NA	"abundance"	105	76
"UniRef90_D4K6I8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.207159806736134	-0.290682613120024	0.0966031349717118	3.83212748447229e-06	0.000270637441728725	3.83212748447229e-06	0.000270637441728725	NA	"abundance"	105	89
"UniRef90_UNK15313-IOHHDOHE_01545|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.275576279401026	-0.290682613120024	0.110173640610082	4.0302756301237e-06	0.000282695047770106	4.0302756301237e-06	0.000282695047770106	NA	"abundance"	105	89
"UniClust90_15315-OLDKGIOF_01241|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.69732907192008	-0.290682613120024	0.277265945483434	4.07516594981917e-06	0.000283912406139091	4.07516594981917e-06	0.000283912406139091	NA	"abundance"	105	90
"UniRef90_A0A329UKJ1|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.492564514566744	-0.290682613120024	0.154752475906902	4.1330239226108e-06	0.000286010803127785	4.1330239226108e-06	0.000286010803127785	NA	"abundance"	105	88
"UniClust90_15313-PAFCDPHO_00864|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-0.893141281499908	-0.290682613120024	0.117291244424064	4.16573825149531e-06	0.000286352847407788	4.16573825149531e-06	0.000286352847407788	NA	"abundance"	105	77
"UniRef90_A0A3F3K1Z3|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.53451465289304	-0.290682613120024	0.237611183097635	4.22904000544048e-06	0.000288779016530443	4.22904000544048e-06	0.000288779016530443	NA	"abundance"	105	74
"UniRef90_C7H7N0|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.495323190643771	-0.290682613120024	0.155769133517339	4.45933566455795e-06	0.000302501381824059	4.45933566455795e-06	0.000302501381824059	NA	"abundance"	105	89
"UniClust90_15313-BPMDPIFH_00991|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.720466707696035	-0.290682613120024	0.205461373013123	4.64812941047806e-06	0.000313247466349276	4.64812941047806e-06	0.000313247466349276	NA	"abundance"	105	88
"UniRef90_A0A173V4V5|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.450205624396311	-0.0172759480074225	0.0849676408854552	4.78437583645351e-06	0.000320335709413455	4.78437583645351e-06	0.000320335709413455	NA	"abundance"	105	90
"UniClust90_15313-IOHHDOHE_00747|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.63699778609855	-0.0172759480074225	0.128705738701228	4.86223557885847e-06	0.000323448458410385	4.86223557885847e-06	0.000323448458410385	NA	"abundance"	105	90
"UniRef90_UNK15313-KGCKJIMO_00011|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.686364006890287	-0.290682613120024	0.194802884196458	5.17922573758108e-06	0.000342326901155118	5.17922573758108e-06	0.000342326901155118	NA	"abundance"	105	89
"UniClust90_15313-ONGBBJLO_00719|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.539320413037392	-0.290682613120024	0.166810957745408	5.42242921421344e-06	0.00035611890208761	5.42242921421344e-06	0.00035611890208761	NA	"abundance"	105	90
"UniRef90_Q4KRH3|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.97489267761839	-0.290682613120024	0.337016453828885	5.58445634456394e-06	0.00036443879347341	5.58445634456394e-06	0.00036443879347341	NA	"abundance"	105	90
"UniClust90_15313-HCAOMJIE_01183|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.93800886526806	-0.290682613120024	0.303641892225735	6.03646236723096e-06	0.00039145888973911	6.03646236723096e-06	0.00039145888973911	NA	"abundance"	105	47
"UniRef90_A0A173TBQ8|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.785735916217898	-0.290682613120024	0.222545226127465	6.24432133379759e-06	0.000402407482954918	6.24432133379759e-06	0.000402407482954918	NA	"abundance"	105	90
"UniRef90_D4K3U1|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.328064953734496	-0.290682613120024	0.127360356787549	6.58467909751138e-06	0.000421705752636272	6.58467909751138e-06	0.000421705752636272	NA	"abundance"	105	88
"UniRef90_UNK15313-CINJMPHF_00745|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.179172761685748	-0.290682613120024	0.0957888393302337	6.65354561938197e-06	0.000423485857292885	6.65354561938197e-06	0.000423485857292885	NA	"abundance"	105	84
"UniRef90_UNK15313-BJNEDIKN_01645|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.372769360585359	-0.290682613120024	0.137136161700766	6.99640011629704e-06	0.000442575960730912	6.99640011629704e-06	0.000442575960730912	NA	"abundance"	105	88
"UniClust90_15313-NDKMBLAA_00144|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.09949468438668	-0.290682613120024	0.141035126658258	7.06274497238578e-06	0.000444048557379694	7.06274497238578e-06	0.000444048557379694	NA	"abundance"	105	68
"UniClust90_15313-NKECMEID_00652|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.298170387731738	-0.290682613120024	0.121571042536459	7.33884403697049e-06	0.000458611035546683	7.33884403697049e-06	0.000458611035546683	NA	"abundance"	105	86
"UniRef90_D4JY77|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.351483645385333	-0.290682613120024	0.130040469320202	7.84390971611477e-06	0.000487220199294333	7.84390971611477e-06	0.000487220199294333	NA	"abundance"	105	90
"UniClust90_15313-DPBNCJLC_01272|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.642234950874482	-0.0172759480074225	0.134520161866195	8.1704069620483e-06	0.000504461474165748	8.1704069620483e-06	0.000504461474165748	NA	"abundance"	105	90
"UniRef90_D4JY61|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.687430410306407	-0.290682613120024	0.205529487698883	8.4086944196401e-06	0.000516083620005411	8.4086944196401e-06	0.000516083620005411	NA	"abundance"	105	90
"UniRef90_D4K498|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	0.609656668282127	-0.0172759480074225	0.128324117592508	8.84663581795719e-06	0.000539749478810394	8.84663581795719e-06	0.000539749478810394	NA	"abundance"	105	90
"UniRef90_D4K0T9|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	1.00786840386569	-0.290682613120024	0.271660281504759	1.00181483480614e-05	0.000607630162452123	1.00181483480614e-05	0.000607630162452123	NA	"abundance"	105	82
"UniRef90_D1PNK2|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.761395704603947	-0.290682613120024	0.219740411936828	1.01990098792456e-05	0.000614982402718722	1.01990098792456e-05	0.000614982402718722	NA	"abundance"	105	90
"UniRef90_D4JZ31|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.94579076036558	-0.290682613120024	0.341020825679203	1.02899567374405e-05	0.00061685897627761	1.02899567374405e-05	0.00061685897627761	NA	"abundance"	105	81
"UniClust90_15313-MLJJBDCL_01433|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.872830966116282	-0.0172759480074225	0.173574538862991	1.03962276333304e-05	0.000616971922572541	1.03962276333304e-05	0.000616971922572541	NA	"abundance"	105	73
"UniRef90_A0A415JUK4|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-2.01325034440587	-0.290682613120024	0.357938464408429	1.04115133864438e-05	0.000616971922572541	1.04115133864438e-05	0.000616971922572541	NA	"abundance"	105	90
"UniRef90_UNK15313-BNLLABBC_01524|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.270129770597263	-0.290682613120024	0.118152957701931	1.07052536293148e-05	0.00063075354383923	1.07052536293148e-05	0.00063075354383923	NA	"abundance"	105	86
"UniClust90_15313-DAPELMGC_00268|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.698923591217663	-0.0172759480074225	0.144805574908545	1.17152790541321e-05	0.000686342285949748	1.17152790541321e-05	0.000686342285949748	NA	"abundance"	105	84
"UniClust90_15313-DAPELMGC_00921|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.32269530317473	-0.290682613120024	0.207887227350634	1.18935726193705e-05	0.000692851001572481	1.18935726193705e-05	0.000692851001572481	NA	"abundance"	105	49
"UniClust90_15313-CFKFLDJO_00071|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.475289105268873	-0.290682613120024	0.161262672232113	1.30162601743363e-05	0.000753992464368438	1.30162601743363e-05	0.000753992464368438	NA	"abundance"	105	89
"UniClust90_15313-BJNEDIKN_00119|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.25363157344009	-0.290682613120024	0.113176092704642	1.36081961548435e-05	0.000783877712584309	1.36081961548435e-05	0.000783877712584309	NA	"abundance"	105	89
"UniRef90_UNK15313-NKIFOFLC_01404|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	-1.78067870132308	-0.290682613120024	0.319632573302973	1.37026739243189e-05	0.000784934837964734	1.37026739243189e-05	0.000784934837964734	NA	"abundance"	105	81
"UniClust90_15313-BPMDPIFH_01518|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	-0.835988309165708	-0.0172759480074225	0.172639419083938	1.43724615374642e-05	0.000818753872446373	1.43724615374642e-05	0.000818753872446373	NA	"abundance"	105	89
"UniClust90_15313-IGCKPNKA_01743|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	1.01340776116209	-0.0172759480074225	0.21281009370425	1.44867848331932e-05	0.000818877894758546	1.44867848331932e-05	0.000818877894758546	NA	"abundance"	105	78
"UniClust90_15313-GNOIALIH_00505|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCF"	"DietLCF"	0.513563718514895	-0.290682613120024	0.163190089786676	1.45334744196309e-05	0.000818877894758546	1.45334744196309e-05	0.000818877894758546	NA	"abundance"	105	75
"UniClust90_15313-GHHMCNEF_00414|s__GGB9739_SGB15313.t__SGB15313"	"Diet"	"LCP"	"DietLCP"	2.43355593541745	-0.0172759480074225	0.512013795818877	1.47969986105284e-05	0.000829194851484558	1.47969986105284e-05	0.000829194851484558	NA	"abundance"	105	61
