F-50179122-003S	F-50179079-003S	F-50179110-003S	F-50179085-003S	F-50179129-003S	F-50179112-003S	F-50179108-003S	F-50179123-003S	F-50179133-003S	F-50179114-003S	F-50179131-003S	F-50179101-003S	F-50179077-003S	F-50179097-003S	F-50179087-003S	F-50179099-003S	F-50179071-003S	F-50179118-003S	F-50179125-003S	F-50179116-003S	F-50179106-003S	F-50179137-003S	F-50179127-003S	F-50179075-003S	F-50179083-003S	F-50179091-003S	F-50179135-003S	F-50179139-003S	F-50179120-003S	F-50179081-003S	F-50179105-003S	F-50179095-003S	F-50179089-003S	F-50179093-003S	F-50179073-003S
5.3.1.8	105.6413001345	116.2911034466	44.0637182329	141.6855452492	227.1674002533	127.2419223873	116.6193431822	176.4395422565	247.4081318423	99.2106817967	84.060397922	59.8265631616	128.152714495	54.5204143265	105.8537038524	78.4319812211	124.691757008	137.7071308824	244.2095298937	144.5120263341	72.7319291264	120.9906765698	97.0828977299	123.1830494993	112.692723024	59.6153597115	60.8137914724	121.2232040362	79.4722539016	94.1510878135	241.1845928023	105.4994425956	273.5271189745	152.2430850685	147.4076741922
5.3.1.9	395.6190186801	394.8893518209	419.7765077251	411.0573932213	581.194833383	411.7823392519	475.3729543558	602.9871581674	432.2220230357	437.9403146274	444.9130702864	423.973641689	452.9433130919	477.5367370533	602.2075589915	382.391050172	523.0315424875	546.0871736892	543.4870299261	468.9841106153	430.1711735576	473.3527548753	434.0077691706	337.8041832488	495.8017269936	446.7927299441	451.0202622092	368.492398617	452.5938465273	418.3675410132	358.9168858364	440.4233162203	504.1823877034	402.9256177784	541.7276936294
5.3.2.1	8.2766736926	4.2390900829	3.9052266692	8.1890197556	6.7633934154	4.3079638152	4.7954753859	0	18.0893506724	9.6472155546	7.3423719316	2.9484465242	6.0904324853	7.3591753775	7.2957342232	5.1390077621	9.2896925892	9.3783517832	12.654787676	5.165628126	2.2294090695	5.2507493571	6.438055638	0	9.3341132755	2.8544192844	3.3096097652	10.5612774306	4.0593853195	0	40.966578689	6.5188637522	18.1094138922	6.1971517447	11.5139773925
5.3.2.2	1.8373193604	3.097223242	5.524155386	0	27.107243463	13.4400892666	0	1.1196795351	0	45.3047498107	0	25.8684595521	7.8904605812	5.9462632871	5.4644622915	8.1721654928	0	0	0	0	16.6899651684	0	1.9817915533	0	8.3237118079	11.2315192691	16.9719527717	0	7.8089919962	1.719814429	0	0	0	3.0906343391	4.1171572617
5.3.2.3	0	1.5795075108	1.0969037295	0	0	0	0	2.34652294	0	0.7537489553	0	10.5962834794	0	3.1240290155	0	0.9068805908	0	0	0	0	0	0	0	0	0	0	0	1.0687482604	1.2796400737	0	0	0	0	0	0
5.3.2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3.2.6	0	0	0	0.8498044638	0	0.7527288451	0	0	0	0	0	0	0	0.9971244787	0	0	0	0	0	0	0	0	0	0	0.862106333	0	0	0	0	0	0	0	0	0	0
5.3.3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3.3.10	2.7422052599	0	0.4332756651	6.7304162471	41.7034727893	2.6997319736	0.4562767746	0.9629684134	0	1.3754140442	0	0	2.0149885901	0	17.7210644406	1.2537398039	2.2598011645	0	2.9377484799	4.7152168303	0	0	1.3041105265	1.1392754105	0	0	0	0	0	0	5.1909522042	0	0	0	16.1577566264
5.3.3.14	0	0	0	0	26.396718198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1138138865	0	0	0	0
5.3.3.17	0	0	5.5863110801	0	1.7044142025	0	0	0	0	5.6273516895	0	0	0	0	0	0.6129933049	0	0	0	0	4.1552369581	1.0118417361	0	0	2.6313985151	7.5193319916	3.3744034623	0	5.4965434239	0	0	1.8028454865	0	0	0
5.3.3.18	0	1.0708308027	0	0	12.3874127775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3.3.2	1.1036868551	9.3385423095	14.7687102417	9.3860092058	35.9003874937	28.9494896256	4.0819874085	26.3615093633	3.574960518	26.2933936804	3.7466494956	15.4112542123	15.7983748528	20.0153521937	1.6498962435	19.0776390896	8.9042401033	0	1.2998873436	5.213510487	11.5705067356	0	2.1664148953	0	1.2917679706	5.7932330473	14.519499033	0	11.5055631489	9.7264199687	8.0145276661	7.2643606531	0	0	2.781558511
5.3.3.3	0	0	0	0	0	0.9542183711	0	0	0	1.1166609015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6486695709	0	0	0	0	0	0	0	0
5.3.3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3.3.6	0	0	0	0	0	0	0	0	0	1.2493915687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.3.3.8	0	0	0	0	25.8924528242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6601815246	0	0	0	2.2067505524	0	0	0	0
5.3.4.1	2.1458251919	0	0.8212408272	0	0	0	0	2.0144749108	7.0488632943	2.3491513849	0	1.6029819744	0.7711068396	0	0	3.1766014413	0	0	0	0	0	0	0	0	0	0	2.9781461785	0	0.4567165482	0	3.2194151054	0	0	3.6844946309	0
5.3.99.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3768128155	0	0	0	0	0	0
5.3.99.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.1.2	0	1.1623135481	0	0	1.4027585758	0	0	0	3.5790022374	2.9555400702	1.0728044647	1.2314972094	0	3.0711897695	0	1.6362227858	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5479778064	0	0	1.3015637096	0	0
5.4.2.1	0.7143981474	0.6139255093	0.4885921684	3.1994351425	4.1196301534	13.1906583625	1.6283596354	23.565652684	5.6045769717	4.5834101621	1.9499350474	4.0510650488	3.7575420512	7.6841408293	2.5232469088	3.699244486	3.1689745643	1.0602845427	1.532049694	0	6.5511056034	0	0	1.2660685971	1.6972722794	1.0775855331	16.1277128979	0.8535478188	1.5723865556	1.6039186018	2.1473248668	1.8707206537	1.218817314	0	0
5.4.2.10	413.7388157095	532.0415155883	414.2589560394	506.5684262589	719.1220315894	412.0359857363	490.9955464264	580.9006375774	534.2787725254	451.5299371577	473.4122832806	431.2908999002	463.8551512576	482.9444673434	522.0615412021	356.7621108672	681.7185093401	502.452135727	594.2169948593	556.4849852401	408.0920481535	462.1601007854	551.4823565656	580.9170059268	487.4160975052	465.7286961939	436.1901829668	575.5832504265	443.2328115123	427.4253294791	494.5966770293	454.5725523551	589.6932269384	425.670044756	486.6029510976
5.4.2.11	405.7360604672	477.5531567751	527.9446376286	486.5492540854	152.8281493768	594.8298887668	480.3596168045	30.9679042692	246.2306823164	519.904780316	683.7994333003	445.5999107682	471.1099329385	589.9988454849	783.4847323048	1076.582728331	355.6531864575	474.1480523573	595.0251029733	428.3618882965	614.894409201	481.8840371279	497.4006876974	525.1122277644	501.8395727676	632.1101153794	415.2074099053	695.6084055981	625.3926644512	455.4772787644	531.84156977	469.5052897015	573.778142774	451.2801065778	728.4219887644
5.4.2.12	244.9315308877	228.7496276694	414.2964169052	152.0435196894	298.9847168111	323.612104099	229.1595386242	679.2528757792	298.2067777587	455.6078230074	334.8633484414	449.7766235177	202.3090348227	387.4801160349	206.8137925731	326.4497754871	295.097892311	88.7228312447	100.593392833	177.8295998023	352.5764935471	177.5592905331	185.5549762423	116.0633423108	310.6357699514	333.1771305298	382.2532278426	133.438423309	346.8472150864	284.6905854509	64.7144028114	278.9908471795	128.5032478492	146.9885535818	161.116316994
5.4.2.2	87.9144008239	150.6145196167	257.9849344661	213.8596297522	190.5946699355	240.3022713679	159.0703045773	533.4224175686	129.4210783802	242.1464294286	256.4158509481	285.3970507664	236.1575501032	315.2214988584	190.3445548277	209.8411184734	185.9401362843	132.8197167697	214.2424506084	126.9524197643	242.1960852412	122.9607140778	165.5272369674	146.8524293999	232.3971733445	226.3064386206	274.0583267336	95.3796298503	264.8908764199	240.0005578933	179.9199740926	235.3979513954	176.3876371571	163.8850204724	200.2516417538
5.4.2.3	0.950836745	5.9308471718	1.5178806918	28.8409517665	0	2.5827582505	3.4320560041	0	0	1.5470997791	5.4601489698	6.4453896194	11.6299783901	4.7039548801	3.7186241048	2.3102779657	0	0	0	5.3265447424	4.6689497768	7.7357719617	7.5049896632	87.0278409325	6.6040594976	22.3576176125	0	31.4521379296	3.5220945532	4.3122275444	0	10.4881611458	0	0	2.9275953829
5.4.2.4	0	0	0	0	0	0	0	0	0	2.9894207444	0	0	0	0	0	0.5916977901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.2.6	0.6185701891	0.9311088729	1.516497476	2.0754810738	17.5509703255	2.5368156997	0.9469875352	32.8476423908	1.0328113133	14.2950030221	0	2.1876073757	2.6379203764	4.3383047989	1.2489753558	7.098018884	3.6506938957	1.3836644597	2.3213345824	0	7.4538384854	2.0150698782	0	0	1.5210559187	0	11.3416759493	0	3.5968361396	0	4.6202211815	1.5168529009	4.6517873102	0	2.1443670048
5.4.2.7	151.6035869821	128.9620913622	122.956833006	118.8102709223	464.4879812769	96.0198671492	129.0624105881	430.849199803	357.7265156369	154.8719789397	129.9311195779	131.0104979697	138.0029502762	172.4040836264	80.6692880763	93.7158831178	69.8500754429	39.7152068393	44.9041839544	112.7399328317	161.348519799	74.427648053	111.2275874501	101.2341487704	128.5795330326	157.4125722502	171.1249803881	95.02365079	178.5169677415	121.3480123455	55.9703928228	127.2632282273	71.1652342605	120.032060884	45.066896487
5.4.2.8	21.6308985242	31.4881681204	11.6986525296	33.2175121038	72.1161610624	15.5875369155	15.1291114129	27.8214632818	3.3360640248	14.2658351179	18.4658916388	13.4391123031	14.1760669929	12.8466858563	0	18.1904977146	4.899426551	14.9590879185	19.7826410858	24.6508397202	16.2068389818	21.6233316943	31.4297634528	9.7131713101	16.6200465789	10.9577116092	12.8372079701	30.3522180642	16.2312054863	20.823375409	60.3438984833	12.2077911347	19.1493784554	14.2777976431	0
5.4.2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5325934226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.3.2	0	1.0199711784	0.2987064807	0	22.5124374412	0	0	4.9844790972	0	1.2022767941	0	0	0	0	0	1.4919327793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.3.3	0	0	0	0	0	0	0	2.5546662029	0	1.49269859	0	0.7732619255	0	0	0	0.7073026823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.3.5	0	0	0.6814809709	0	0	0	0	6.5384670655	0	7.3008043185	0	0	0	0	0	5.4979527452	0	0	0	0	8.4955924552	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.3.8	25.4838092135	68.0074846694	103.9515101003	43.7909391045	72.4272603937	31.2561265514	84.63002192	168.2240806304	9.5471355989	59.1168074443	97.5298814257	68.2996130139	96.2855803096	81.0500789398	31.0934717181	43.450331343	56.4226851284	19.4600491532	6.5128455824	89.0178669693	45.3952233898	76.288123922	16.1197182882	47.5072666331	141.1526831218	45.4150573266	54.2092322261	33.6022010168	98.6646261604	67.05576006	26.0704569702	56.6639291574	10.2506743671	6.2020393047	26.6358022493
5.4.3.9	0	0	0	0	0.6758308638	0	0	0	0	2.0505986308	0	0	0	0	0	0.6043856013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.4.2	2.750400901	2.4568706867	1.9724393207	0.4969195594	54.5563005501	3.1625285268	1.3250858341	2.8298948931	0	28.9653849401	1.6532227473	3.5812571263	7.7384109715	2.3320306801	6.2091055149	0	5.9076723484	0	3.5911457895	0	0	0	2.7019538797	1.7686687873	3.3043459784	0	1.6860744325	1.7896708294	0	1.6056214833	6.8860089623	0	0	3.1043313726	5.3741837287
5.4.4.3	0	1.4056718919	0	0	0	0	0	0	0	0.5885741117	0	2.4257887551	4.5176938713	0.9424875209	0	1.1313460341	0	0	0	0	0	0	0	0	0.3329347657	0	0	0	0.6029902059	0	0	0	0	0	0
5.4.99.1	0	0.6482797969	2.6315601599	0	51.6748591439	0	0	205.073769259	3.3270053042	7.379352017	17.7751791149	9.3982558815	8.3062549763	16.8815698691	0	3.1345611251	0	0	0	0	5.4774423573	0	0	0	1.9132496542	0	3.3081690147	0	5.8093257131	5.7034092191	0	8.4344130968	0	0	0
5.4.99.12	439.7583493831	400.2527739346	377.5484295806	393.2033160474	589.9852649969	298.2450183733	434.4126744126	562.4467595062	573.1521280301	387.0635706201	372.3450737028	402.0755037057	394.8055051979	418.127478553	393.6648356691	331.5741039106	260.8135414759	400.5297702504	440.9812730024	414.6405582729	380.9576602628	363.5701438784	461.1536105199	496.8236273901	378.8580585411	414.5387050219	440.5839104831	483.8142026958	406.9720438741	395.2245173071	392.8509805286	408.6805184388	521.4793354251	414.2179665516	347.016088837
5.4.99.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.99.15	0	0	0	3.2469273799	1.4692513024	0	2.4726891497	0	0	1.5777767199	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1779713583	0	3.0609229173	0	0	0	0	0	0	2.2564153808	0	0
5.4.99.16	1.3605661552	3.1843790484	0.7306430126	5.303442332	0	0	1.2220534345	0.6371883616	4.9495854886	7.3979576086	0	2.3491211144	2.4667542142	9.0987783506	0	1.5139735839	0	1.1837454498	0	4.9463096483	1.373889156	0	4.5301187332	6.6410347913	4.3622116	0	0	2.4710732906	1.155554466	4.4056941455	0	0.7394619996	0	2.7240970014	0
5.4.99.18	385.3236905583	308.0702185992	270.4075831815	251.9991397019	340.7857814601	277.8746533771	326.1734714087	423.4172123535	420.9746052037	290.3318634984	254.311080871	299.0591702292	299.2893330428	259.0961290181	318.826551952	204.4029368459	313.0832919216	291.3131770258	320.823210076	323.228494739	269.5856875703	266.2164020277	316.4578410663	323.9032667802	314.9097853219	285.2466050416	289.3729941409	324.1559611138	308.3101197187	306.8267864225	352.7304641025	289.2868822726	346.1743477685	402.5480555007	302.3216831567
5.4.99.19	2.1232832831	0.4957162497	2.2985739495	3.0898053132	29.7248379289	16.9241370153	0.4756640032	18.2860878849	2.8784857503	5.2923829532	4.7581005607	5.060701086	7.8040944064	12.7222233467	4.4815625184	10.3640858521	0	0	0	0	3.707982172	0.7835912419	0	0	5.660762991	1.0162910659	0.9361165281	1.3158170694	3.2130731974	8.2302578662	0	7.3517266804	0	0.9128541973	0
5.4.99.2	7.1014933131	1.6890308416	20.6648653356	0	40.8918348028	10.8768668349	0	16.9022340466	0	38.697526173	0	43.7509639345	4.1779327898	6.6007769376	9.747501408	11.193252209	16.4314113634	0	0	0	22.2874886583	0	4.0042049405	0	8.2030270891	7.1240740731	34.024799694	0	10.6473422771	0.6190814598	12.5618601882	0	0	2.9733857941	4.5798932192
5.4.99.20	0	0.3975074284	2.4839202607	0	34.6784359439	3.1613036112	0	38.8836227407	3.3515538092	22.3223447362	5.7967316252	16.3940862282	6.9441407759	8.1315672527	0	2.765295894	5.833322946	0	4.491551812	0	13.7734121652	0	0	1.5165225143	0.6842316074	0	4.0788705937	0	4.6596838701	2.600115105	0	4.9682860113	1.5143685364	4.4009686853	1.1560160934
5.4.99.21	0	0	3.1377141381	0	67.2433511833	15.982277342	0	74.2961642856	3.969799611	10.8855009048	5.5593640646	5.5998293989	5.8393820511	2.0035700701	0	8.7119137508	0	0	0	0	1.5374351682	0	0	0.729720261	0.8918341375	0	4.9235272423	0	3.6054995684	0	0	9.4136635464	0	0	0
5.4.99.22	2.6071758238	3.9866560977	4.9565481336	3.7641053166	21.3755416943	14.8402285934	0	8.1061073331	2.0030075503	11.9274508941	1.9918292127	8.0095846379	7.9788614782	3.7561379781	4.4746318275	9.8614104141	11.3124456194	1.568234812	0	0	5.62081236	1.3195293338	0.9377328913	6.3859328676	5.1398515193	1.4066734287	4.5242403544	4.5619478182	4.0048641427	4.592302195	10.6535036243	0.9166585603	7.8058505241	0	2.0152105363
5.4.99.23	6.8258944578	22.5696261838	12.7005156931	26.1975565201	64.3327605954	23.0676731999	17.5251708798	174.7486779189	29.0713633258	55.9172477545	21.6009608979	32.424307774	65.0448625786	34.4575442376	9.4051716887	19.1524219193	36.6340679305	14.7560486465	3.5323670168	21.4805213367	15.0960780501	25.2296423965	20.6877768175	35.3337023988	60.1303246732	6.48290522	24.4696349592	6.907384596	23.4593115436	15.6360889096	3.157977375	59.7939439059	9.3148435465	14.3708861936	11.0825297686
5.4.99.24	1.3088732567	1.3548190138	1.0430100567	3.139832779	49.9712085995	10.4502061794	0	58.3655482488	0.8788913701	7.8582268749	3.0017661989	0.9741387338	1.559750869	1.9932133971	0	3.6375270911	1.8403678855	2.2337988404	3.5041814618	0	6.8812041785	0.6441385633	0	1.5502230146	1.8175210338	1.1067827362	7.989418223	0	1.4117298153	0	2.6898717312	8.7681156057	0	0	0
5.4.99.25	302.2594880935	333.1838674831	263.1321744257	317.0904659817	316.1600296037	227.0903440109	298.1424492703	294.1014207953	483.7889750172	250.8061648441	290.90323464	275.8817893116	356.6010665649	278.6089028981	484.3421480626	230.5784342491	367.0649634558	334.5852172666	448.6903747064	312.547572418	269.734080098	294.7940728479	360.9479568828	392.1309348561	307.2301092602	303.7732621178	290.6735135592	337.9517497763	310.9578520642	289.3734118535	385.9435885092	328.0142811019	521.4726116648	302.940647707	509.5464336405
5.4.99.26	0	0	5.9515203873	1.1119636935	22.5873891142	6.7206504222	0	0	0	46.4463177933	0	6.4938648883	3.7457367788	4.1676242495	0	0.8564345187	0	0	0	0	2.2058752424	0	0	0	0.6416856845	0	2.751898512	0	1.2175390941	0.6479670529	0	0	0	0	0
5.4.99.27	0	0.4245229585	0	0	22.3895556687	0	0	1.1247439279	0	2.3825372989	0	0	0	1.1383885356	0	0	0	0	0	0	0	1.8807475361	0	0	0.6627189573	0	0	0	0.5310545322	0	1.1708853418	0	0	0	0
5.4.99.28	4.2892744416	3.2416886511	45.6388430712	0	37.2054382035	4.4150228008	1.6630945856	9.5060007475	4.5694431325	7.9848494479	20.1052233278	20.3547811256	3.8799375434	18.3780618856	0	6.5831812505	6.3186410767	3.5312117528	2.85426829	3.1618986718	10.1035318965	0	0	1.7437632759	2.9308534806	0	10.5007889487	1.37167157	29.0174456924	14.6623383697	14.4093966913	6.900983247	0	0	11.5331189285
5.4.99.29	0.646139077	2.4007998194	0	0	35.5852324657	0	0	0	2.5807983172	0	0	0	0.7545885752	0.7560614179	0	0	3.718649182	2.215161539	2.85426829	0	0	0	0	1.7437632759	0.6841111993	0	0	1.37167157	0.61235072	0	13.1120960126	0	0	0	8.1071960367
5.4.99.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.99.5	129.6457722435	150.5304200548	50.2227952708	100.8119259736	45.9221035436	48.1341319502	115.3293776286	39.9078730306	40.8292811033	66.5365345602	65.2212894495	43.1393429993	60.7481880854	48.4506576391	27.3552184605	48.2731498688	12.5853435241	70.8065631937	76.9416176767	138.5917156552	54.7998525786	104.6592684725	88.5158186838	66.1658083889	81.050721355	32.4890811232	59.9751284447	137.3873089914	80.7825394601	90.1281405159	114.4483589174	37.6099009439	63.9305555988	68.9337362164	18.2333625453
5.4.99.59	0	0	0	0	0	1.2109086932	0	0.3940347852	0	0.3748544723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.99.60	0	0	0	0	0	0	0	10.858641403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.4.99.61	3.4486651941	9.3000545123	8.7349747837	11.9106263631	42.2579803081	22.15718438	2.1201323521	171.570983768	10.3953680055	35.2739631282	18.0217758115	13.6824938556	25.8612994315	28.7478560056	4.7886042529	16.8387623236	0	0	0	8.00625913	9.5563249742	0	7.5302445535	7.2375869638	10.7684839396	6.962645168	4.7087360127	15.3391471491	15.0873645304	5.7151744227	5.3938387077	15.11348766	1.3015637096	1.403930571	3.7193699313
5.4.99.62	5.2276691268	1.3000896784	1.0415323433	1.6818998315	59.1682446291	7.0877674937	0	33.9251266831	2.9604729983	3.9036864996	7.8437384475	4.0616231635	15.0134104558	9.3367339221	0	4.7951809087	0	2.9136712175	1.1586969023	2.4243253212	7.1814879831	1.3244461473	0	0.9815906984	3.0112462522	0	3.8643262609	0	4.8807694412	11.981152971	0	5.4204345309	9.2162209486	2.2942936824	0
5.4.99.9	137.6573623899	155.9262009503	98.7841130357	247.5158102354	305.9868782554	135.8599844787	180.536508788	298.9938213206	298.4888118459	175.4278989185	166.6273561278	120.281977979	223.0074010948	160.6219777689	47.2171056874	136.8858063907	77.6844662065	166.5190169468	163.5585073147	218.7366451632	148.3051309593	192.4003179045	155.1523342685	212.3252454184	208.3064397948	124.3956227052	112.0457943565	175.2654290746	162.9075857604	179.0630657146	244.0402235412	181.9519989926	199.0166920052	171.5581321571	46.2369378153
5.5.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4895470877	0	0	0	0	0	0
5.5.1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5.1.19	0	1.0828642215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5.1.2	0	0	0	0	0	0	0	0.9334040274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5.1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5.1.4	153.2033956332	135.6786171929	43.10612128	184.924520248	68.5976130845	107.6154598614	136.5948412688	2.946842792	192.0177726959	65.9649242563	126.7919494661	27.2043569147	179.6142190267	42.7887867509	167.2926259396	93.6058818846	139.6469976826	262.2544698476	380.9571325115	181.1456196366	87.9416436035	211.8441078467	174.5915416196	255.5295237552	161.4069858902	73.5207768287	48.9502481956	167.180392496	77.1216900275	122.9440014858	363.1876045184	139.5795477164	411.7814802667	244.3450364292	181.4174983003
5.5.1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.5.1.7	1.2442188961	2.0712944775	82.1044763823	0	0	5.1310460512	6.6234260953	0	0	6.2347374378	58.5335198853	31.1826147707	3.5391075601	34.2497197092	4.1324869705	4.5602100427	9.1944466937	2.3915429528	0	1.7982378782	24.0183132539	0	0	0	34.2117548435	10.0650477291	26.7478650301	0	42.9364224176	33.3386631792	0	14.9972988842	0	0	1.8121231131
5.6.1.6	0	0	0	1.4059025549	4.2259001151	0	0	0.5694876866	0.5130474254	0.6484405291	0	0	0	0	0	0	1.0446536131	0	0	0	0	0	0	0	0	0	4.7873299028	0	0	0.5499817912	0	0	0	0	0
5.6.1.7	0	1.4876450636	0	0	0	0	0	0	0	2.2343429272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.6.2.1	221.29445546	330.9798240746	230.8782737172	306.2270331416	649.2059124892	296.6045760337	267.3290769337	639.8081964975	182.1135954781	325.6436659288	276.7835196931	262.5528326415	298.5672785571	280.977848745	377.1061344956	227.5486359655	254.2846994763	212.2830324697	324.1531207363	306.0966914914	317.5037463109	283.023216963	248.6756619058	305.9641130019	267.9486566768	243.0984380714	222.8650871901	359.8592294365	301.6211088098	275.9329613299	282.5943940029	278.3466772307	315.3270627136	234.2341195054	433.1269843521
5.6.2.2	1287.1034412314	1464.8979514453	1298.6560847892	1362.8496655997	1794.3613553713	1533.2079927974	1254.1269641349	1933.5255870563	1644.0415844785	1587.701825895	1338.6964150255	1428.1474301069	1345.6687433425	1552.7187285524	999.7539332976	1228.1788273715	1153.7103825382	1244.2429963889	1498.5399164522	1297.6774088358	1446.185454199	1283.8862675162	1411.8389097811	1443.3512628181	1278.8304557669	1338.3191570821	1396.28607844	1457.2554126009	1299.2560859079	1343.3274359416	1387.3670738093	1310.9114830266	1556.0020387959	1370.7275858684	1039.7634986563
5.6.2.3	270.9968755567	281.5485075225	371.0567483855	408.1406356142	657.4133644267	631.3213143482	364.3655225105	1150.2251590666	773.4805338964	479.2645388625	473.2541571862	343.1870208826	528.168836209	372.9055494043	200.5670013878	335.1272148303	397.2254856231	387.8607372682	571.8140328822	333.9532643224	338.5492531806	359.0041041992	280.9410723928	433.3150407786	478.6093159166	161.3838242305	360.9593291537	340.9216635737	412.9287088748	397.6011952587	622.8281081174	409.8074642326	637.0504876241	372.2632867791	249.5238230711
5.99.1.2	123.1805878578	210.4975062948	177.5385092749	198.9845000825	663.0210751743	183.5619134295	188.319523268	486.6355081975	237.828663569	277.4945794299	164.734466182	200.5358895557	199.6735086712	205.6337086095	233.3843299332	162.8232426856	225.3735742511	154.4288013185	183.5918617958	158.1069699358	182.4485810157	160.6854737006	141.5397527277	207.3274224131	146.1066944992	212.3181174951	182.9187784226	223.8102216715	179.1926002833	174.5786495063	180.7075954777	171.1236443651	189.1271855128	136.8082009581	244.6024198624
5.99.1.3	550.3702330651	732.6589100428	702.4410707967	609.3483270426	641.8028994701	967.3625472994	602.2252757427	1218.7006797918	697.2201819365	836.8654509587	680.5467026213	808.4777570373	595.4455248387	820.723162312	444.3743454742	660.1433959683	573.2365611509	461.1896821353	514.7907889912	579.2178557899	748.6961444929	511.858316365	714.2850732671	659.5181328585	602.3479001856	798.7264919399	790.5371675814	713.2312694658	676.2988992707	657.1524254269	483.0387339222	648.0738977637	537.7062084406	553.3141812034	396.5871699666
6.1.1.1	274.5797882213	322.4272826657	262.5296830948	331.0375263963	215.2217515834	258.5832227515	278.1177317031	376.3161596456	295.4950667122	294.1990174311	286.632294672	280.875336971	374.0183108968	308.1434290085	401.5788035712	264.630863498	400.6656143962	301.6770571482	388.1609482009	275.8153609102	292.5983260339	329.9272003875	322.2120242603	304.1779932893	310.1251245886	282.1834512197	284.2684586262	277.5486518939	279.5086654463	276.921713423	407.093519072	319.5510474907	328.7849559919	294.4951231315	367.7189291474
6.1.1.10	409.3865427926	409.1704995296	313.4774036216	402.5540840843	398.81444494	458.1458433717	369.3451481821	508.9849345247	485.5796926143	386.0467924866	311.4512249485	366.134519558	366.139463746	378.2312964635	313.8262251	340.4271383315	399.6341213084	382.1017808894	442.486843507	387.5800642919	395.2746355476	366.3566626739	426.0818437496	353.3052854111	363.8354876673	364.5333973255	371.1322934231	405.9724613831	341.6357159164	329.8473978309	477.1001905774	368.0805599616	493.9716065238	423.5266601667	345.2909247365
