F-50179221-003S	F-50179155-003S	F-50179247-003S	F-50179145-003S	F-50179263-003S	F-50179227-003S	F-50179243-003S	F-50179060-003S	F-50179271-003S	F-50179229-003S	F-50179267-003S	F-50179200-003S	F-50179151-003S	F-50179192-003S	F-50179147-003S	F-50179196-003S	F-50179186-003S	F-50179213-003S	F-50179062-003S	F-50179233-003S	F-50179239-003S	F-50179253-003S	F-50179066-003S	F-50179169-003S	F-50179161-003S	F-50179205-003S	F-50179249-003S	F-50179259-003S	F-50179219-003S	F-50179159-003S	F-50179184-003S	F-50179190-003S	F-50179203-003S	F-50179209-003S	F-50179167-003S
4.2.1.36	0	0	0.2141760012	0.7840304031	1.6145715981	0.7635033169	1.3663971368	0	1.7841772136	0	0	0.6897869283	0.6501361752	0.5135935943	0	0	0.9496512256	0	0	1.2870890624	0	1.3016226827	0	3.608565018	0	0	0	2.1203353006	0.7670222831	0.7181089406	0	1.7410343378	0	0	3.1801218385
4.2.1.39	0	0	0	0	0	0	2.3065474892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.40	0	1.6673880675	1.627007022	10.4893544265	9.2718141674	8.6672889145	18.32033344	2.5666452737	32.2679937419	0	2.4299490892	0	13.73581121	0.5693852642	1.0439141077	5.5955377996	9.1747220113	0	2.4936032413	3.6341741614	16.1777594936	6.8585464717	0	12.4771376585	1.9470370106	6.8191053018	16.6479620885	2.7789787013	4.5435175682	13.5796475612	9.9876316751	27.7455445416	1.0935006787	0	13.7086557435
4.2.1.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3046249801	0	0	0	0	0	0	0	0	0
4.2.1.42	0	13.2544646597	1.9337868562	66.0636941897	22.2418068769	42.7812730517	53.4038018266	11.6591928316	59.2805415877	10.779700458	2.3345309323	7.9566061619	119.0286423445	22.9806381664	25.8591413654	11.1858892764	21.6501581021	0.8145131482	3.1169419835	20.1915975932	32.2091105113	14.7996551363	15.6071216932	168.9647154942	4.0616932223	36.518066732	43.8876284183	59.8666989029	7.7625672537	33.4475284106	31.3880946345	57.2681868428	4.0191877855	1.8742252769	114.700897825
4.2.1.44	1.6901992764	13.4649404035	3.3708782395	22.9029955664	29.5293915524	13.6564892033	43.6823288807	0.7310021958	37.0624875078	0	11.1179803125	0	9.3883124064	16.4536870179	0	5.6249862181	7.4331489397	0	0	0.7147913536	14.1397096919	10.5482089401	0	0	4.8718722034	0	16.4632922239	5.9878677286	8.6011430492	13.9159870751	15.2628096141	3.0285104741	1.9050195832	0.5314616218	0
4.2.1.45	0	3.4889752397	1.4326140297	5.6929162097	6.7361401044	2.2203808671	3.8153769346	0	1.5402187238	0	0	6.2649161788	1.4083420311	11.3994414431	3.1743589574	2.1408159745	5.4664235399	0	0	9.4969229737	6.6539545967	2.3366535367	0	0	2.8947457121	3.3054899601	5.7862886049	6.6119829752	5.5648562796	1.090509922	6.8527215188	2.307820055	1.584822461	0	7.0865944485
4.2.1.46	245.0151178423	350.0020043582	377.1753909222	358.4109231746	394.0394478989	396.7400299204	354.9761384423	333.3800509386	385.9758479029	403.522575968	385.6420627557	357.113277587	392.786208305	369.4824623295	251.0606361585	462.7464571813	417.3047210142	319.0539391907	309.8541854625	281.0097246493	394.9549499831	324.6599155303	345.1078042359	262.4903509917	405.3970196757	304.5529513876	402.5048823886	382.9125449801	334.1737573309	345.3880258649	290.9827749243	324.6862483852	376.2486022216	306.7623173927	381.4645876098
4.2.1.47	7.328598425	10.8730498903	4.0711989631	22.7871920574	21.9727508369	13.0925358501	19.8205951547	7.2349353283	30.2275323587	0	5.3297649104	21.0177111196	7.6236445956	27.0587258296	11.4455764112	17.1064263181	17.1893906173	5.1352271216	5.0945017122	16.8199750613	10.789420543	5.6064871273	0	7.3799494451	14.6638546901	17.4576457723	12.4440291325	0	7.8342804006	7.0392878793	17.814233897	0.8863529451	11.435690034	1.9083435939	3.6304376644
4.2.1.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.49	11.6486362099	25.8342192124	4.3520994837	20.3977196829	30.0834910204	25.5088757146	13.6691412702	28.9650516502	19.7844543674	6.846955449	21.9365535288	19.9141897357	17.9610353203	31.4073031666	24.623738515	18.0528843101	23.3606698345	2.0531545999	2.1442660933	12.8132405499	37.0376909945	8.9740837302	1.8793813962	11.9250316393	9.5219803713	12.0774902641	26.9677550692	18.9634695935	14.0030658548	17.4890332844	28.622625435	13.2776777073	17.1585669987	1.8477980501	13.9066163006
4.2.1.51	5.247767588	17.9546275136	11.4813589698	11.5504209031	9.302319032	26.1082905552	12.3680028281	7.1641680086	13.2934274572	61.2296364829	10.6981427011	19.0169401696	45.9720002115	26.1915964678	33.2678250415	13.5987048804	23.0848571503	18.9871058547	15.8684127988	20.3147575636	15.4618601949	7.6384361167	27.802146001	0	16.2420630728	17.0038326431	35.1637386649	24.152758451	8.5945799455	17.0430778529	12.0372608171	14.6890928024	18.4104021586	14.9494498913	5.088397959
4.2.1.52	3.9418803559	0	1.3898267823	1.7123850646	3.7381864594	1.1944143114	2.7799861509	1.6989996706	2.187052225	1.124545112	1.7177402795	0.7319239415	59.4171770778	0	0.9134730079	3.3507015541	0	0.9247128276	4.0868068047	0	1.8896534317	0	0	0	2.2054066497	2.0502579205	0	1.8556986077	0	0	2.0585313169	0	0	0.7934061925	3.056945963
4.2.1.53	33.1731084867	61.1895249478	30.2641261165	47.9298438717	65.1335424269	130.0569086814	61.6682375886	48.2223077796	87.703365005	50.5860792986	49.8739078063	43.0044195953	112.6783081792	105.5102710153	21.7749481506	111.4414419888	118.6758358186	11.5830398	10.6273256249	32.1172988737	95.5379873324	41.3652603537	21.3531986025	13.4438468713	46.4572974296	33.3829498872	75.7361190713	46.026896091	46.9390145222	73.8435890658	52.1485793714	47.8167683052	40.6485631087	24.0514629925	34.5762951611
4.2.1.54	0	0	0	0	0	0	0.616702573	0	0	0	0	0	0	1.9666970907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.55	1.7143893808	34.3178840433	4.8818991383	108.2223980966	72.0997623369	59.1743362689	99.5501237721	14.4327045077	109.1068475681	2.7945450275	13.5864212231	13.6604666347	52.7533034199	28.6373318209	24.5601617944	7.1910548131	14.0848341683	2.8477915988	0	24.9931656542	52.8471746559	14.3263684026	19.5794336202	208.0571660773	7.1093379554	29.9508721347	106.0235338706	76.819549555	22.5468164951	54.6472770417	43.9309701718	93.3043380795	10.2172087074	5.2932598257	184.1891472785
4.2.1.59	111.0857698146	92.7941674347	71.9751321814	211.4438631595	278.7439724414	148.2120254435	239.3919899011	133.8155607341	247.3414602657	113.375567977	107.9699663181	139.0703742969	247.9570715408	146.3885899363	146.2992090317	185.9526465935	179.9657541787	67.3034539718	91.8080447557	112.5642352087	148.0078927877	126.4648595645	101.6747360066	292.6675527205	97.5483238605	105.211976317	168.7091751039	176.6152325522	162.9829668635	135.6618978996	214.3757987504	119.5864031463	66.3819689481	82.9039930374	134.5692333166
4.2.1.6	0	3.3990473375	2.9468160796	2.5672800113	14.9640390358	9.0114628698	8.7036480997	5.2325367649	4.9960875377	0	1.6542166818	1.1611835141	2.3198064083	6.9870711323	4.0117213974	3.4976833405	4.9355194655	1.5824826879	1.3024069086	0	1.6863300185	6.3251381411	0	0	3.11394601	1.5011269974	19.0650065122	2.4628349232	0	3.2275430841	12.3164280811	4.5420279201	2.9688953207	0.8104182136	2.7264558207
4.2.1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4221026727
4.2.1.7	0	2.8709963815	1.2937995309	9.6291677623	2.4833982221	7.9151710836	17.0261497642	1.1045069674	13.3534649385	1.6017016616	1.6318448305	8.4923352085	82.7273326678	13.960951236	8.5186428491	7.4326543512	2.4322452595	2.548122853	2.8354671939	0	2.4048144533	7.9253344161	11.1169215246	8.6385319035	3.1222469794	7.3290090131	11.5488143878	17.2715083311	2.0976120664	5.157233937	9.128524825	11.2018298927	5.0094760544	1.8336576302	19.4607377294
4.2.1.70	4.4342332859	13.717818203	13.3891813658	11.5919509004	3.0708876825	13.681022279	12.7603076343	2.1546516301	10.553568489	28.3948856139	15.4969340932	8.1094309621	11.0523896371	15.6246340149	15.7441706712	17.0960661099	13.5934358384	14.5820153177	9.6640883095	11.6556381579	12.9198873895	4.39691029	18.7938212359	1.6259008057	7.4055375453	7.5922039705	14.6479379797	2.7777370309	10.6364085369	18.3793038391	16.956311281	6.2273642948	12.3963673149	12.282199509	0
4.2.1.75	0	1.5429071257	7.0204467572	9.0487358956	6.7715841494	10.2370554012	2.8207249177	5.6953750045	5.7726071075	0	9.4706700461	2.1443559761	4.9183328663	7.1003915692	3.5471195439	9.0963127354	11.6135038991	3.0914284076	0	0	6.8579232289	7.6502804373	4.8980466556	0	2.5964892546	0	4.1936772369	0	1.6596860665	1.8187376078	0	0	6.1114877044	0	0
4.2.1.76	0	2.1231137699	0.8145871818	1.1440536222	2.788552835	2.690541752	1.5375034704	3.460901632	0.5682209187	3.2325251716	1.4158025957	2.5541221427	2.2830230968	4.7597916446	2.5641625084	4.8658239016	4.9912573426	0.7665212722	2.4828984419	3.6032239701	2.5402726676	0	1.5314984506	1.9213758866	1.8329725617	6.0615891276	0	3.1248028512	3.9784169228	0.8707199883	2.1048370297	0	1.3150691148	2.7378274694	0
4.2.1.77	0	0	0	0	0	0	0	0	0	0	0	0	1.962829975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.79	0	0	0	1.263011288	0	1.7773980965	4.7527892113	0	0	0	1.5582642211	0.8007495062	1.2480619292	0	0	1.2064219353	0	0	0	0	0	2.117836743	0	5.1279865903	0	0	0	0	0	0	2.5833910429	0	0	0	0
4.2.1.8	259.6348219253	173.8771495492	210.8970701561	85.6664814231	79.7128800302	150.2711117788	137.4015761856	190.6674674747	66.2730904564	141.7640509969	125.842722149	212.7709675047	181.9913156792	219.119350743	98.6707869825	196.3800229024	170.8671610698	181.7922343826	220.1325427565	184.1822100656	181.6548935093	193.3721993771	74.585114598	13.6956556354	227.2215045482	193.8336310913	118.6052712318	169.2373823036	216.5995270064	140.81250431	166.3567476075	113.1933725109	188.3753775128	211.5371854981	40.5277835713
4.2.1.80	0	0	0	0.4841885938	0	0	0	0	0	9.209014769	0.9817597796	0	0	2.0615598562	0	0	0	0	1.035885861	2.1391818719	0	2.6205900949	0	6.6936838291	0	0	1.4802815155	1.5497212768	0	0.9086393336	2.5470871618	0	0	2.7823129614	0
4.2.1.81	0	5.5921517688	0	1.5410496966	0	4.6281017403	1.7184711053	0	2.6918445029	1.8616637114	0	8.4566981929	1.1643199295	6.4268840549	21.2315624645	4.3002088415	3.8471695592	1.7640782003	1.5962718497	3.5278269677	0	1.6583113004	1.6730076162	0	0	4.323890063	0	0	2.187939541	0	3.1784910998	0	0	0	0
4.2.1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5696083247	0	1.6542102226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.83	0	2.818172549	0.9622971251	0	1.2854259623	3.0665890684	0	0	0	0	0	1.5963065799	0.8230665174	0	0	1.092912634	0	0	0	2.012230381	0	1.2674947142	0	3.1853884959	0	0	0	2.118335994	0	0	1.8419016158	1.536105013	0	0	1.4131599594
4.2.1.85	173.8413154757	68.8040148286	52.5301697654	88.9475719636	107.0824685602	105.4196102742	98.4669686072	69.4421541212	89.5761587926	68.9710064997	60.5190351263	87.210366527	50.1163204694	98.9800400534	119.1722786348	74.7508353198	79.8502993227	83.5544657457	57.7985911783	67.6644383353	78.8916720916	70.9734209973	80.8389591889	39.2847479103	93.0757982438	111.0919537314	119.9553984929	121.4204491315	63.6744677888	95.9719302461	132.0346617142	100.423457749	59.2339103751	82.9828194727	61.7545367001
4.2.1.9	632.9141189162	467.1424677812	437.5479083606	609.1644393527	567.3503465478	549.9443169066	673.2342992958	555.400061615	660.4112747643	659.6375591514	455.8232329939	501.9492024019	441.649146748	516.3212566322	632.6731053947	457.0098726825	453.4326045298	475.909688547	405.9404577535	475.6685557849	539.4245091955	435.2560118359	684.5228434929	686.5245660976	491.9687594436	496.3554114035	609.2551953349	601.4357006962	523.5450543858	512.2827512603	508.8001040257	556.4427979173	461.2492145919	481.9154290755	651.0844286923
4.2.1.90	0	15.0816466884	4.1217301456	32.8643885916	32.8158636429	28.6924583281	10.0112913961	10.5403597564	34.8222469165	0	25.5747578361	1.7332371571	4.8787615386	12.2083236509	0	2.9983989562	3.0640355084	0	1.0322033292	13.0361975004	3.4985723898	20.6595130194	0	5.1265014335	0.6384969055	0	24.4526404238	26.3464898971	8.7055110846	14.038800931	17.4903723093	9.0195594374	0	0	3.3740451445
4.2.1.91	0	0	0.697968845	3.0996655334	3.4831663392	1.6654791481	2.5768203112	0	0	33.9980449956	2.448170505	0	1.9298909543	0.7936987831	5.3051886285	1.7142092064	1.1540938152	0	2.1230379206	1.5693333159	4.0039944534	0	1.3714153846	0	3.0911774096	2.2209154889	0	0	1.2924043694	2.9140399322	0	4.4507808038	1.3366799543	0	3.1943457194
4.2.1.96	0	0	0	0	0	0	0	0	0	5.3875419526	2.0219501744	0	0	0	3.261301929	0	0	0	0	0	0	0	0	0.893588998	0	0	0	0	0	0	0	0	0	0	0
4.2.1.99	0	0	0	0	0	0.9469952345	0	0	0.5157757801	0	0	0	0	0	0	2.0561056659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.750074711	0	0	0	0
4.2.2.1	0	1.3219292701	0	0	0	0	0	0	1.2988963036	0	0	0	0	1.5807049515	0	2.0357966511	0	0	0	0	0	0	0	0	1.4769009341	0	0	0	2.1463377362	0	5.6744183521	0	0	0	0
4.2.2.10	0	3.8253028985	4.3409757104	2.9404446566	0	2.4514436347	0	2.6036180406	0.7669972662	0	5.1485649276	2.3258861864	1.6018702575	2.0904456271	2.8369970882	5.0211524896	3.7495419247	5.9996438074	0	2.4166104499	0	0	5.9223607622	0	2.868846223	0	0	0	2.9890460038	2.2567946452	0	4.8629082922	3.8029219194	3.3667086742	0
4.2.2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.15	0	0	0	0	2.6442283962	0	0	0	0	0	0	0	0	1.2584806948	0	1.2836673831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4320778996	0	0	0	0
4.2.2.17	0	0	0	0	2.2957857393	0	0	0	0	0	2.3847859616	0	0	1.229909848	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6628101646	0	0	0.6552295692	0	0	0	0
4.2.2.2	0	0	4.727773088	8.082035659	7.3274776497	6.6753054425	14.968223019	3.3189681269	1.8086471302	0	3.1958374192	1.0334355094	97.2529047367	13.4200689106	1.8721741425	8.4510650524	10.0213381865	0	0	3.211575079	11.9049891668	1.4856971606	0	0	12.5289721434	0	4.11814417	7.3581622328	6.6453352314	2.4515709728	7.1406036479	3.2357548898	5.4197961986	1.3144127034	0
4.2.2.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.22	0	0	0	1.0310377384	0	0	0	0	1.1223745433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.23	0	0	0.6506831273	0	0	1.818716725	0	0	0	0	0	0	0.9162873555	2.2748384016	0	1.1630887688	0	0	0	0	0	0	0	0	1.3068517473	0	0	0	1.1431729681	0	0	0	0	0	0
4.2.2.24	0	3.01111099	0	0	0	0	0	0	0	0	0	5.8647053601	0	1.4142547635	22.1804766518	2.8704958713	0.8793552792	1.0770418493	2.0054291843	1.3960701813	0	0	4.2622531485	0	0	0	0	0	2.5501513162	0	0	0	0	0	3.1655007157
4.2.2.3	0	0	0	0	0.5375588021	1.9391120038	1.7320354632	0	0	3.0872168977	0	0	1.7243791035	0	0	0	0	0	0	0	0	0	0	0	0.64083208	0	0	0	0	1.3954403783	0	4.3064782137	0	0.9282178012	0
4.2.2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0809892001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.8	0	0	0	0	0	1.3694023412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7187078694	0	0	0	1.3309183272	0	0	0	0	0	0	0	0	0	0
4.2.2.9	0	0	0	0.9537757188	0	0	0	0	1.1387753817	0	0	0	12.537067511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.2.n1	0	23.1867151452	8.5363186991	4.9127005986	0	6.5770317673	6.1146110248	2.8253011107	1.1281305142	5.0580027623	3.0541342226	8.7698165477	10.4642690379	5.1117370965	16.4385935414	15.178606749	10.4983421623	4.4699109157	39.8215718733	10.4198820774	1.9423577834	4.1854405387	4.8658286305	1.9720949022	5.8251334262	2.1269956546	0	1.4894103763	12.9315767232	3.7449149431	10.5538655256	1.873724609	6.7806783459	9.851525687	2.9178709195
4.2.2.n2	0	0.864097463	0	1.395637303	0	2.0475232288	2.8512080998	0	0.7095994771	0	0	1.1642759459	3.2947767228	0	1.5748067534	3.2817911396	0	0	1.6209670639	0	0	0	0	0	0	0	0	2.6480142094	0	1.0689481719	0	0	1.6478796624	0	0
4.2.3.1	100.97520961	51.2825328392	66.5480143087	64.3241649249	69.5053628137	99.3070267417	51.7296235509	42.4371176026	59.4090549483	149.503387965	132.8325477036	75.6979213923	65.2209605381	95.7866263932	115.2178640037	97.7225081702	112.3757592842	100.5501055047	77.9598056149	75.938182188	98.1785641793	72.5775277188	121.2249689934	85.3425915214	64.8041155621	101.5458408669	85.0117917127	73.238826728	53.5036376366	64.275591855	54.490805688	80.6254007236	78.4809120563	44.6739019904	110.0484315791
4.2.3.10	0	0	0	0.6593212932	0	0.5695273594	0	0	0	0	0	0	0.722399846	0	0	0.5968940262	1.1365173327	0	0	0	0	4.1910908264	0	0	0	0	0	0	2.5631322205	0	2.2884137193	0	0	0	0
4.2.3.12	0	0	0	0	0	0	0	0	0	0	1.3747876087	0	0	2.6689686588	0	0	1.2509166487	0	0	3.1108525109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9168288151	0
4.2.3.153	0	0	0	0	0	0	0	0	0	0	0	0	1.1161748283	0	0	0	0	0	0	1.2681654514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.3.2	0	1.2825355592	0	0	0	0	0	0.9401458398	0	0	0	0.7322559161	0	0	2.6846162244	0	0	1.6783458693	0	0	0	0	0	0	0	0	2.1451951286	0	0	0	0	0	0	0	0
4.2.3.3	5.2661860602	41.4254808754	13.4234120455	203.5316214788	178.0073717309	152.5606797748	180.5343022597	33.6403430054	194.2448395623	24.6334588075	48.5090270918	44.5192268824	152.5086577241	78.7421026844	55.0822986903	46.1992109802	47.9952410463	3.1341266688	0.998656721	43.0737777094	123.8138370793	38.7215142266	25.2357443698	273.3526423218	24.2025270784	41.6505271574	147.6594113068	169.2305290042	17.4006072719	88.1825128977	125.705302408	126.7518839901	30.9108416307	0.9320493718	187.6289735544
4.2.3.4	301.5605128487	316.7788104528	331.4869059001	414.328008928	373.6155475197	339.0518768588	410.6997916381	361.8060688675	397.1889830016	365.2298739207	316.094459755	351.68191334	314.5355062439	343.7183265575	485.2834030443	333.5241097248	321.7085853721	355.0415345926	388.430964154	349.1176524359	326.7228195135	343.9481695645	437.9114909175	589.6006585646	368.6965686151	363.3237721339	418.1417356805	399.2310827995	320.2589383428	327.1775822992	319.5891313414	432.0310876859	282.7133887263	327.251776055	501.1466262086
4.2.3.5	260.6545344164	241.7621420826	266.2415855561	398.3172853072	391.355862911	284.2242517348	368.1730308665	248.4177879269	381.8069201511	416.1542874278	302.6633017423	247.2364232614	335.5647159589	262.7544313965	369.4259805351	223.9886930992	225.0578176456	283.7390178018	399.4745059937	304.2554426593	275.1079825828	327.3855686708	402.0020487439	747.8009941009	207.2375503275	313.6343737931	360.2870341258	376.1106222052	225.6816593417	280.6581453817	256.2722552012	366.086161457	260.6869363302	218.0536959858	559.5835113719
4.2.3.50	0	0	0	0	0	0	1.0974297495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.99.18	223.7417385198	301.7496716977	365.2705241929	259.719916701	422.3533763998	331.9472603946	301.2806791115	368.877561638	369.0477943698	280.705625481	407.5533558499	340.9172680657	476.1941552346	334.8863624971	375.6531966539	365.090770534	396.856275372	350.7261265772	340.2388189073	348.8585201625	270.1035585341	444.0380472516	356.4875971182	239.9825002112	343.9671980711	348.4727001493	248.3277264941	444.7931064584	309.7506073659	287.2009964887	320.8988723295	269.9783507892	364.0216145721	326.1943743917	252.0911543015
4.2.99.20	0	1.2807920638	2.0713585315	4.1720510286	3.6816193337	3.8041686415	5.520952507	1.7244189317	6.6639669925	8.6536349999	6.7027260872	1.778375446	2.4856475584	5.7983734177	1.9410737004	16.9627654624	4.460984814	0	0	0	0	2.4618218799	0	0	4.1733621329	3.7160806675	2.1992570704	1.1013516591	0	4.8304885	4.4212218626	1.8074775635	2.8864782174	2.6106748169	0
4.2.99.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1216517582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.1	15.4729595337	25.4369126843	23.2488553986	41.7823484207	24.1471956883	47.0692720878	40.3976754304	12.0293205783	21.9409665099	38.250306399	38.6354606493	20.3567326664	26.0944771588	28.6848398043	9.1134920989	21.0630997576	21.109455227	32.2424144998	26.9513545735	13.7940276727	23.4533525972	11.8528767387	35.0871968005	0	11.2149219449	21.5003560187	31.6089776451	9.4083243232	21.2699977213	25.3278918145	31.9377250659	19.4260781334	22.1160611929	16.4410802419	18.1434685161
4.3.1.12	3.7202736336	12.9775788732	5.3996064861	39.6933474834	95.4137782948	18.2119432043	38.9771954916	8.8135391473	46.9484731257	0	15.7631594854	3.0296276924	81.9393204251	15.8873637249	0	12.249898297	8.0091283607	0	0	0	37.1392411252	1.5005733852	0	1.7675841808	8.4989355389	3.2157244961	12.4449191992	5.1733406606	15.3646198259	5.9826686816	43.947924381	2.6790898929	12.3172694025	0	3.9097808802
4.3.1.14	0	0	0	3.2015304572	1.4873605171	2.0231516786	0.973992352	0	0.8784815545	0	0	0	4.1087989882	10.6742061168	0	0	5.4458122193	0	0	0.8764703503	4.1988564025	0	0	0	2.5995254298	0	0	0	2.7652417317	0	12.2973283126	0	1.2915336373	0	0
4.3.1.15	0	19.0233322699	7.0092015332	31.733964773	36.444940507	31.6843078184	42.8540595004	12.5148881104	46.6600051804	4.9406255593	15.5450747685	15.349706658	25.0349010242	31.8896267437	13.1544645114	23.0518945808	28.0559578371	12.4780148719	6.7175330537	22.1839545834	15.395352913	39.2142675757	3.7273555914	6.7707174977	14.8395135646	31.4480611052	37.0709308638	25.2504126801	28.7894905044	19.4487165045	37.0817695029	29.5732288032	15.5084704105	5.0296365642	19.8222845444
4.3.1.17	254.3847415775	284.7704893622	284.9979610995	212.8768354276	362.4581104489	330.2367871498	261.8698876848	307.047473468	243.2027010958	306.1488297049	350.0428305941	265.1058869135	334.9749306147	293.0193997766	284.4768980686	342.1730493142	367.5857437191	321.689307868	359.1479695446	299.1679752955	294.540876633	304.5827687984	350.7850824467	128.5195068138	324.8649058694	309.9299654079	359.58069635	334.4245024953	313.2696294179	259.815011917	277.0588369387	235.0833637668	298.8515852273	276.8330841543	259.3912211375
4.3.1.18	0	4.748244512	3.1984731693	9.0898939981	15.138336613	11.304559925	22.9579673312	6.3050629287	22.3250417008	0	6.1527951408	3.6277823336	19.8158538239	16.216501817	6.3928578644	17.1562316736	15.0709815688	0	2.6311528142	3.4688639376	8.8084493309	7.896808328	4.2644682111	14.6707644536	6.0091277749	4.9208240257	14.1994947967	21.9684193426	6.2365947953	11.6069069035	29.847713837	14.5886143296	6.3829909039	2.2791677517	14.209830857
4.3.1.19	191.3073127676	249.6630510298	307.7526084898	344.6644855214	347.4640578592	296.5292064096	358.7404919845	303.4736632665	393.4718671899	298.0559731883	299.4753557845	260.3889987251	265.6777236551	279.8415181478	411.834205043	273.1241280137	269.8561906889	328.9818485154	316.4992787162	311.4408566605	309.6114787442	293.7073740776	376.4649116494	334.0512615526	280.7755303302	306.6717684841	303.6493616234	303.0143228233	294.0656355105	301.4232449744	275.5975867439	329.7351228143	278.7304417306	295.769437015	358.7407451115
4.3.1.2	3.9235385849	14.3734889329	3.2676021376	38.9958646408	9.9667825056	10.0592601744	6.1583293829	7.2338035814	20.8920756044	0	5.7257769481	7.6746504328	21.302084029	19.807116694	15.2305540685	9.1583516035	11.5329255486	0	0	6.2830876359	5.2410609964	6.2553211433	0	0	5.6006987213	0	14.3721124272	17.5018838847	11.631268382	8.6092561327	55.4420633248	2.5985655941	4.8155392172	0	23.3983422667
4.3.1.24	19.6954789281	8.1392650354	5.5708960203	11.772696141	26.4768105052	9.4999015978	27.5784552303	1.8245599844	16.2325622997	11.7144585476	9.6716021572	2.785028289	2.2180276368	8.084425785	6.1893003906	2.0896963257	9.4686867369	7.3524225334	0	10.4688235528	12.1052551231	24.965911634	5.3465241022	0	1.4258014147	0	15.1286455503	19.6097371096	11.9406406412	13.2053752221	17.7959880215	15.997002472	7.527137877	2.1167091281	2.0939684751
4.3.1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8915915192	0	0	0	0	0	0	0	0	0	0	0.9610838014	0	0	0	0	0	0	0	2.0633145474	0	0
4.3.1.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.3.1.3	25.969956324	38.0656794128	8.5810394932	143.1578779114	57.344197284	83.0492696427	84.5876460774	27.8203865709	81.3923216168	77.3551646789	24.1896161308	26.471582352	59.5127318495	60.1895101157	87.7134515076	19.7777986934	24.2144383137	4.7263352974	2.6529853835	46.5086331976	75.7490012216	18.6671102558	35.8311774814	286.2558701145	13.8371513368	44.9490547031	129.5123691329	125.5497666499	31.2575403454	60.9680407603	48.0727112641	77.4500722841	15.9498393066	4.1818543783	246.6295991237
4.3.1.4	0	6.6981414313	0.9618284086	5.2018361277	14.8951874708	5.8015223332	11.0906195621	7.7760167255	2.0083079485	10.3789959853	5.9330986578	2.1587140589	3.3263359582	9.937703053	0	5.4211195085	9.6161767058	0	0	2.0236022947	7.1549935786	1.2733180727	0	4.595316319	4.746526056	0	5.7315900456	5.0425241213	6.1768974435	9.8404092498	2.3686925156	0	6.1769078063	0	0
4.3.1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	8.661817574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7652417317	0	12.2973283126	0	0	0	0
