F-50179223-003S	F-50179153-003S	F-50179245-003S	F-50179143-003S	F-50179261-003S	F-50179225-003S	F-50179241-003S	F-50179058-003S	F-50179269-003S	F-50179231-003S	F-50179265-003S	F-50179176-003S	F-50179173-003S	F-50179194-003S	F-50179149-003S	F-50179198-003S	F-50179163-003S	F-50179215-003S	F-50179064-003S	F-50179235-003S	F-50179237-003S	F-50179255-003S	F-50179068-003S	F-50179171-003S	F-50179141-003S	F-50179207-003S	F-50179251-003S	F-50179257-003S	F-50179217-003S	F-50179157-003S	F-50179182-003S	F-50179188-003S	F-50179201-003S	F-50179211-003S	F-50179165-003S
4.1.2.40	74.249533904	21.2849772616	11.308574578	157.0271625068	142.6036262818	82.9639899928	114.5375302204	133.0514448853	325.1968533216	4.5186742575	442.248526445	141.0916899993	84.7598220021	332.8910295856	101.7101029148	18.8392483186	109.4279575266	20.085230446	117.5470031779	204.0517410072	62.0591892247	49.5395386444	33.6898347575	301.5135620071	118.7786559216	57.104325344	64.5660274783	408.3780142212	141.846455645	192.4912106829	297.6141500939	319.9352993511	52.1629225271	229.7252245552	45.1009991175
4.1.2.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6003602786	0	0	0	0
4.1.2.43	1.8424529799	3.9670016067	3.7583700837	1.2260283205	5.4006097024	2.2634301715	0	5.8587960914	0	5.4798640199	0	3.8478300266	0	1.6744628963	0	0	2.9354457066	6.1458566703	0	0	0	2.9832959288	0	2.9632298786	0	5.9393542717	2.7020616537	2.2569920367	3.4385395288	0	0	0	6.5368519726	0	0
4.1.2.48	55.7733155385	6.9570731221	15.3190905703	75.2996716972	27.4931288703	36.7733880287	43.2718990137	17.389857757	13.0404548329	29.1965919602	15.3664320046	40.4246219683	69.1794679889	13.7147492643	21.9935223179	22.7943518415	16.9960238512	14.6185274632	18.9405940193	39.552411948	32.6573462079	20.9557471179	30.2190327503	22.3992315482	86.5238931542	27.7019631201	17.6985228565	15.6540608018	32.2277438801	11.7966844746	37.7153639803	5.0731861003	29.8624992089	27.0272518736	42.1253505395
4.1.2.49	0	0	0	0	0	0	0	2.3360631415	9.2647599139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7046593068	0	0	0	0	0	0	0	1.6362417069	0	0	0
4.1.2.5	31.8413281008	20.6310083201	34.5248118798	23.3329248507	39.1736172748	25.4066611305	14.5028688514	111.5927172889	10.2322688095	31.5063269014	2.6503345734	6.0135121437	44.636576442	1.1300450125	18.3834543696	34.4138228123	17.0004589459	21.8620396048	6.6038159413	1.197095342	12.9769827879	6.6978987136	16.4937870032	1.600055304	7.5332891829	25.139719371	33.4990147931	3.5548622561	25.0451784207	16.8886060084	5.8858573995	8.8207634161	32.0781294176	6.3683492579	22.5878630683
4.1.2.50	52.0641618505	5.0148283237	9.372283446	71.6069312778	59.8922020219	14.628632758	90.097375846	26.393772234	295.9749145384	5.5777500113	329.3548490882	40.2983863444	58.1302629401	368.1115705258	99.4007920718	1.5217860301	53.4135749751	8.9157018881	108.0841642069	196.2957348183	5.718631263	20.7428603056	10.9325604373	349.2248670473	72.3412607768	29.5390581356	14.9906199198	301.8644541915	62.0448158787	196.3972293412	269.9298992192	359.3399331677	22.6401268953	265.3119889311	8.8560697346
4.1.2.52	14.7164141368	0	1.4455484109	41.560666247	0	1.5723229949	0	0	0	0	1.7990042946	0	0.5755469986	0	1.1975939671	0	0.2263426588	0	0.7102027486	0	0	0	0.8743280802	1.0510399716	1.2404778757	1.4885347951	0	2.6075554539	1.0153380329	0	1.8433055525	0	3.8210861973	9.1517604006	0
4.1.2.53	17.7937285976	0	0	17.8151112937	0	3.1795589763	0	8.6380545655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7949300642	0	0	0.5997460035	0.7276783261	0	2.0652119901	0	1.0674528711	6.4336496061	0
4.1.2.56	0	0	0	0	0	0	0	0	0	0	0	0.7308534853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.2.57	11.3616316995	0	0	24.0767924994	1.0228112298	5.5258701114	0	8.5814967283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6604659253	3.3232946356	0	0	3.1727717015	0	0	1.1770424555	0	1.3625595577	13.6530697472	3.003080782
4.1.2.8	1.9366581131	2.2423370814	0	0	1.0292473278	0	0	0	1.22275387	1.8289382338	0	1.5568077828	0	2.1026991669	1.1828839174	0	0	0.80673038	0.4870922014	2.4146556468	0	0.608660951	1.2607138101	0.4695584659	2.1099759945	1.2167872353	2.4653667364	1.5018017344	2.0161633261	2.0576181163	0	0.6514716895	0	1.4832854502	1.6686069222
4.1.2.9	20.7705508605	70.6007373001	119.3288874404	71.9821164361	89.5343545873	58.5288729265	16.9142215897	71.1982870428	7.8094376728	210.3702112035	10.1094644344	161.5189616287	46.0803784011	76.1817853982	89.7006751454	95.5252257775	88.8058244473	214.213166026	3.7469328798	2.3330745675	121.4235798167	155.2690619794	279.1151842667	12.0575831561	28.6352653403	302.1188285958	103.5790229513	45.2246645052	121.3666225878	24.9782228047	15.3179184152	148.1294513123	213.1080505509	26.1024834602	110.3047646796
4.1.2.n3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7862365676	0	0	1.4086077245	0	0	0	0
4.1.2.n5	0	0	1.1473787322	0	0	0	0	0	0.4705862091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.1	16.5757350097	0	0.4735313853	31.8043209805	1.4476369236	8.6862576382	0	20.2346000195	0	1.1726679595	1.4703633242	1.1479647716	0	0	0	0	0	0	0	0	4.1544106832	0	0	0.8577642874	2.7095343831	1.3250959447	0	3.8940304077	1.2120702956	6.0216267137	1.8270729222	0	4.2696861716	13.9282308425	4.9901746934
4.1.3.16	127.8496143624	123.5046313441	184.4691478058	116.6037371434	78.0672357312	109.8301361433	67.8752594164	87.1498311611	32.8049089133	148.4274311246	109.1790837292	52.6354777017	105.7343379424	11.0007908971	116.3718861242	217.5954728109	67.1561846832	88.1747223531	38.4061622117	46.7069034191	97.4204649036	34.0018940554	55.4252587783	41.4427069405	77.6114697489	78.600847507	122.4338318741	95.9030214531	144.9695842421	116.7205804509	80.7082064869	23.247103898	79.5305805752	79.4144606288	92.7928909346
4.1.3.17	0	0	0	1.0009308885	0	1.626000804	0	0	0	0	1.2265246831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9080675443	4.2064037561	0	0.5395705279	0	0	0	0	1.7017338096	0
4.1.3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7182649523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.621611184	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9775520858	0	0
4.1.3.27	317.5903613276	423.5935301077	381.1065676667	177.4815161466	281.4414659203	268.4032830039	202.0446214496	638.4265110544	81.322423808	472.6259300133	76.7149546424	295.7338748863	263.4968099687	64.3422626391	268.3873688556	372.1013073221	357.4670340046	400.5372753846	384.2484923521	25.3160896949	229.5691085861	502.2494703993	429.1734637013	156.4152669944	159.532045819	346.4044139205	438.0106107545	80.5624304167	323.0639657077	248.0976274367	75.1924561763	163.6044602308	443.6159371168	106.2296890769	352.5348551786
4.1.3.3	86.5423782503	51.6009539103	50.4860945815	95.9106988201	78.932911281	58.2101730621	57.4374875489	153.7356319594	44.94632801	67.8889975243	62.6559521706	86.0054436503	61.2068852574	22.4422320775	49.9257185161	42.1742203849	64.9064056268	33.6908914398	44.6783683358	60.4454071928	45.1155580617	49.449158893	83.6630800809	38.0036198765	92.9120549584	58.4502017223	60.8200432258	60.2597720209	88.1494574882	41.3947644953	56.3920223281	15.5092094749	59.0118773923	47.8770112858	52.7058878575
4.1.3.30	9.6153304299	0	0	19.4795806788	1.5773666713	7.2267114729	0	9.4179060974	0	0	1.1670568197	0	0	0	0	0	0	0	0	0	0	0	0	0.4591238333	1.0946191916	0	0	1.6052939781	0	0	3.9226206929	0	2.2604696441	9.2984387273	0.9536906844
4.1.3.34	21.0851920749	0.6208217626	20.3768183599	34.5267381622	9.5244435031	21.4013885431	4.5995580281	14.5564989461	0	32.2030169741	30.4138960794	105.0697555148	11.814948831	20.0801822061	28.7805600415	35.6799549082	18.4500409273	88.6027881111	8.5108182734	0	50.6974264931	49.6846126762	72.9104540105	2.2766286245	18.089561727	63.7423003467	25.936223656	32.5018306837	68.700594722	10.6604606243	16.2767714461	15.6099650971	92.6316321535	14.5664733916	33.5779450537
4.1.3.36	24.7897952218	105.0393766432	42.6069650497	39.4646524495	34.1697249198	29.5501220983	7.9501062021	25.7195553889	7.2560426267	95.12524835	6.4300204507	2.3557317986	5.6766996825	35.487675578	25.7501408309	40.6065912456	15.8580458845	43.6063152459	3.8862751175	0	37.5874614186	26.6915086013	79.2194199423	1.8542877846	4.2830370998	126.0201891178	39.8716710306	5.1249847625	42.0693826229	4.9572185031	6.8868125282	58.629593045	102.6467778704	8.5857374847	48.6348333862
4.1.3.38	14.1800670261	2.1424066182	1.7710374865	24.1947970895	4.4310865004	6.7169025209	22.8770579218	12.8822275773	34.9154747269	2.9785510876	43.2099276712	10.9082799583	28.5036198604	62.1142865709	19.4888853206	0	7.4090601354	3.6666796886	17.8987112506	42.412037446	3.3678992224	3.043766716	0.9601831741	55.1629109474	11.9739573997	1.835983761	9.3759719732	53.2169703835	21.5763025581	32.3325121133	41.7952269547	32.046161515	1.7116634829	45.8950032021	4.1437639557
4.1.3.39	13.2133861037	7.8049983059	0	43.487720889	0	2.620530018	1.8181201271	2.963159056	0.6318541262	7.8656577452	1.5499373	11.3135375291	14.259416868	2.3690153442	4.7475035453	1.0367966588	5.3926441022	3.082238974	1.5517049751	0.9097827903	7.0204505691	2.62252713	22.9278189289	1.0125352003	3.9283894865	2.8324262422	6.1078055732	4.9101606152	5.8970454026	2.9300033034	9.2200073106	0	3.4032257261	12.183418626	5.301932536
4.1.3.40	16.2760931563	0.623953689	0	22.4970771679	0.648542705	13.020834303	0	12.6729064739	0.4958162721	0.5662415304	0	0	0	0	0	0	0	0	0.7926848934	0	1.5381892095	0	0	0	2.2969362995	0	0	4.4877615234	0.6901250681	0	2.2577936432	0	0	7.2440574754	1.7190353541
4.1.3.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.3.43	0	0	0	3.0091544335	0	1.0775912011	0	0	0.6318541262	0	0	0	0	0	0	0	0.2726487156	0	0	0	0	0	0	0	0	0	0	0	0.1351118661	0	0	0	0	1.1969753755	0
4.1.3.6	50.607416763	8.246722223	48.7676801426	81.4655105375	66.4567797885	64.4178615339	35.1349022241	37.1339470912	18.7270912235	76.7353302945	69.585498779	186.1032970656	42.0998954391	48.5838522698	71.4102896772	66.1366647959	37.0971819015	177.1899932122	34.2938164918	33.8388506862	128.4311278933	99.9039860794	146.3924154115	11.9470987468	53.5343346558	154.3420736441	58.8694210511	71.8240614474	145.6980878135	31.2077784817	40.8346398935	44.6353299315	182.3249834138	60.766932021	94.6194283594
4.1.99.1	18.4225923036	6.3272857575	3.5361021324	36.9471627339	0	13.5593876594	0	21.4842291035	0	0	9.3432790753	2.3422742885	0.5244398636	0	0	0	0	0.8384169667	0.6028005339	0	1.9789150843	0	0	3.5733601117	4.7567513005	0	0	4.1724899315	5.5096187197	1.7126483647	3.3264243118	0	3.4428151285	13.9069606834	3.4573586913
4.1.99.11	0	0	0	0	0	0	0	0	0	0	0	1.3697662776	0	0	0	0	0	0	1.0492619557	0	0	0	0	0	0	0	0	5.5734264819	0	0	0	0	0	0	0
4.1.99.12	75.3540234656	88.2302081079	92.9985829553	96.6643356402	118.0205762799	54.2866553923	115.2249125613	59.0010470064	309.3667806654	124.5175434164	335.4482000232	142.0574430841	372.6555945966	376.482988606	142.3508304899	239.5972585308	80.0314889653	139.9250864133	97.507976298	185.2893548123	79.7039259843	100.3681961696	185.3065499986	323.519945689	117.2045423152	215.4313749549	82.2260179381	308.6122587712	163.6821725198	231.3366810004	756.7932735428	387.7285028441	170.1513297291	243.4238781969	79.4157377144
4.1.99.14	0	0	0.9745367339	7.989827604	0	0	5.0117700548	0	0	0	5.0019580169	11.4240686233	2.8824271964	2.178938339	9.3390992215	2.5755004603	4.7146853565	0	5.7798527422	8.5908889061	0	7.112648828	7.4463788812	0.9792504238	6.5267128428	3.3195481731	7.8420329668	0	2.9788173602	1.1895557949	1.7061136598	0	0	0.9820152301	4.27579487
4.1.99.17	113.7070126408	82.7044461954	62.7984674001	299.2553030889	203.794276451	136.1187071875	170.8565997677	62.3548242939	113.1834400193	58.5358278745	125.0488524081	112.2819880354	133.4889024135	50.9857536644	63.2157913444	89.1552903974	132.6715277923	39.7090347053	85.9322834717	110.3923347927	134.9874401624	84.386227305	123.8759782998	84.4675478575	202.8193105909	64.0587703271	121.013502322	159.334978645	134.9552273966	65.9207947784	161.3703760924	58.3950260666	67.1259517217	141.2778291759	142.4273405727
4.1.99.18	0	0	0	0	0	0	0	0	0	0	0	3.3338347762	0	0	1.5337542866	0	0.562795113	0	2.0758812014	0	0	0	1.2904970578	0	0.5742645752	0	0	0	1.3627062183	0	0	0	0	0	0
4.1.99.19	26.6229804935	19.8464188772	14.8150757716	62.2216203924	37.9079191842	42.8731952793	50.4700943423	25.6038975614	22.402347961	16.8153991485	159.6340590743	63.5573095666	29.0902605429	12.6221509474	13.3811803389	16.2834923007	13.044361887	12.3032944469	31.1698107021	20.9836563301	31.3005988801	31.5633079941	25.4475369586	34.5983052729	32.7143093089	19.2884553756	45.713588572	100.6905744312	96.8875056102	38.7223810049	78.4623016824	12.1860875397	17.5834229888	30.2638327182	42.0319877953
4.1.99.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.1.99.22	87.601246386	44.0713716948	54.4170925057	163.3147324548	109.6258348576	133.7098726786	114.1369032911	39.201749032	124.481503465	51.8230229936	64.3231289446	61.6793020417	95.9472486924	43.6255474538	42.3731488873	66.1266778213	38.1140104984	33.8914153257	76.9701647372	110.7202338074	83.2024302766	63.2058312677	61.9548846343	50.6809068667	128.9105474721	70.771986828	49.061630333	77.5195927016	71.6762719287	49.0170886076	114.9878029403	66.1587369882	33.2073728651	110.3129365938	66.0967184826
4.1.99.23	0	0	1.5621995245	0	1.1688352754	1.0926624877	0	0	0	1.6289484165	0	0	0	0	0	0	0.616156264	1.807237491	0	0	0	0	0.4765938852	0	0.9426072975	0	0.7806136386	0	1.9294076176	0	0	0	0	0	0
4.1.99.3	15.8296150437	0	0	32.9394858855	0	8.2188009729	0	17.2183596732	0.6485522328	1.7759475598	0	0	0	0	0	0	0	0	0	0	5.7575543408	0	0	0.8934301622	3.883162291	0	0.9859143242	3.4688453876	2.3186515989	0	3.9874023345	0	1.6691753823	10.7069928382	2.5863412493
4.2.1.1	104.6767025899	100.2816383234	56.6280466751	89.228922722	75.6682001501	53.2163558262	51.3768077484	134.9747314047	28.6085370609	70.5843441333	27.6843452599	123.9687994542	66.0750645018	10.9594790748	52.5844571198	40.6625391409	117.9007454542	69.113249258	143.6521415435	52.3637574733	56.5343620296	233.4065584373	122.7787527671	80.9277603435	54.784245783	47.4328091034	123.0018474484	54.7959313312	85.4330268996	56.0761925374	39.8732415571	42.0892444083	71.5348792039	30.6899722304	94.0886152764
4.2.1.10	310.7963643705	276.6090209754	280.6855274865	302.8368356422	319.0895186348	302.9824105338	335.0118546491	289.6889844209	327.9353177982	266.7412373986	338.9315807609	303.2413836885	332.4778408127	316.4022973356	315.4384132577	230.6269380493	316.3877690102	259.3701186926	429.6471940456	406.425761437	236.5654520988	318.3966001807	253.0742722273	380.4613629567	370.7237741974	226.8783463977	301.0628537571	317.0819870512	313.4365892547	308.1753613143	351.3337174339	287.1851508851	253.9432439653	366.191001879	314.2229298356
4.2.1.103	0	0.8546279278	2.507468065	1.9874094019	1.9502808991	2.4506380089	3.1824737665	0	4.9375918217	1.5983536609	0.9413655127	2.0506027111	3.8479454205	1.2538360263	1.7685455457	1.9305178506	0.8896165179	4.6506468242	4.5639648462	3.1992390186	4.4711625331	2.744795	2.8120840029	2.6712987044	2.5037228144	2.6194588067	3.170388897	1.7251963862	4.1048778017	2.6854582124	2.573482893	0	2.7619361579	1.4932694992	6.3787769434
4.2.1.104	16.4454874239	0	0	16.4583856654	1.7626164967	0	0	0	0.8404608939	0	0	0	0	1.3357007563	1.0758610867	0	0.2511807516	0	0	0	0	0	0	0.5141056914	2.5347628996	0	0	0	0	0.6548231866	2.4777333304	0.5413637983	1.3197405359	7.9401721647	4.8532684074
4.2.1.106	8.1031127301	0	1.5005090353	7.3516819171	5.2725261155	0.7586679697	4.5642239885	0	3.4543499952	1.1561704664	6.3270926794	2.9725469487	0.7562472943	0.4481257274	1.8049333127	0	1.1699931543	0	7.3541352453	19.6500959712	2.4875438247	3.2561047687	2.5628052588	2.0834190756	17.7816626727	2.1853672972	0	0.5651785105	4.7496381403	0	9.5367158872	0	4.2171371509	3.4342615045	3.0655462731
4.2.1.107	0.6637274721	1.2303736476	0	0	0	1.808711651	0.7642657272	2.4995134468	0	0.6207708595	0	0	0	0.8682326134	0	0	0.8735070079	0	0	0.7652145195	1.5468591408	1.2714766442	0.6288216197	0.601642679	1.4014918295	0	0	0	3.2118847543	1.2186710048	1.1248420967	0	1.024773462	0	0
4.2.1.108	0	0	0	3.5879992696	0.9053277565	6.1570645622	1.0415280011	0	0	0	0	0	6.3100014662	0	2.7778691578	0	0	0	1.539477967	0	2.6084681952	0.9280094363	2.14710026	0	0	1.7686237247	3.4262077526	0.4052002958	0.9016073699	0	1.0896744486	0.4764896242	0	2.7509652714	3.1636254261
4.2.1.109	0	0	0	0	0.7996457517	1.668025008	0	0	0	0	0	0	2.1683141017	0.8574442721	0	0	0.2057782537	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5249994219	0	0	0	0
4.2.1.11	458.7727160155	433.5591136597	535.6715986357	549.1317136262	433.8045972586	523.3126684102	651.2812421512	407.5626560171	632.8991092109	510.1249235092	579.5722553554	525.6600310404	492.3320506273	613.9494074645	555.9949448613	441.6343496299	509.7565490829	467.193860794	672.6047189535	530.1052939737	424.0932986399	485.6625020004	535.2707662448	658.1766322513	484.2051924229	485.7232461929	547.8751192406	595.7045574607	527.5943128527	547.2296508712	567.7945705145	673.6862605401	502.8018384759	545.6970155664	558.8044357264
4.2.1.112	1.2601197256	1.4703608249	1.2680015155	0	0	1.5849792369	1.9982569675	0	1.3432416707	1.383207256	1.1476208997	0	2.8592323676	0	0.7849591078	0	2.1334439046	0	0	0	0	2.6216752047	1.5572816457	0	2.6756141867	1.9922851511	3.0807386608	1.655215794	2.4177584291	0.7278476145	1.2183522769	1.7154931543	0	0	0
4.2.1.113	17.7896956732	7.3442795598	14.8907647922	28.0842156742	12.6869189484	16.540627907	1.5882099879	19.3541859834	3.2907217818	42.7421077625	4.9074449112	3.1085825537	0.892418609	17.4617884095	13.2484664719	25.2290959453	8.7232619712	34.4373909196	3.3715447104	0	15.8004862561	13.2532042574	57.6092098116	0	3.2774207708	70.94419349	15.4172938419	3.4014428719	25.9538752042	2.8674058106	3.3434245058	29.8149561883	51.0305085614	12.9486627322	21.3731865716
4.2.1.114	0	0	0	0.6412612002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.115	0	0	0	2.2866481667	0	0.9383357723	0	0	0	0	0	1.2521213778	1.4799473819	0	0	0	0	0	0	0	0	0	0	0	6.2997016163	0	0	1.1589467426	1.9081352687	0	1.0188059992	0	0	1.0171006005	0
4.2.1.116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.117	0	0	0	0	0	0	0	0	0	0	0	0.6224042585	0	0	0	0	0	0	0	0	0.9028284672	0	0	0	0	0	0	0	0.2610185037	0.381469886	0	0	0	0	0
4.2.1.118	0	0	0	3.0938419412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9991171165	0	0	0	0
4.2.1.119	1.9625925708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7967789772	0	0.2941275409	0	0	0	0	1.2763438528	0	1.0240734738	0	0	0.8396643204	0	0	0	0.6167483802	0	1.9968674482	0	0
4.2.1.12	12.3434364268	0	0	18.1772378298	1.060333271	6.2954875369	0.5637711306	11.2208074388	0	0	2.3582646487	0	0	0	0	0	0.3392891444	0	0	0	2.2131289536	0	0	0	2.3694997391	0	0	3.2356061827	0.5622333446	1.5193733547	1.9410562086	0	1.7047169928	6.0261424498	1.9473110428
4.2.1.120	0	0	0	0	0	3.3580620079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6326384584	0
4.2.1.126	134.8672999305	172.8042808492	297.266422468	69.4442886607	93.9222242249	152.1240646485	82.365522482	192.473916944	16.6369159337	202.3798784592	3.8390299364	134.7590451524	110.1624353422	10.7664952516	124.416226123	220.3465095576	110.5781325706	190.9302255933	23.5961855057	29.202744727	186.5989616431	67.8787474835	113.761423626	12.5111912177	80.6050914189	115.4861178132	149.9941877159	35.4210369863	129.3579093064	102.0811105147	23.2652444787	28.7867045269	166.059299564	38.9583380373	131.2158027141
4.2.1.130	4.0165599122	0	0	6.513368195	0	0.9166316647	0	0	0	0.6614629111	0.9816893585	0	0	0	0	0	0	2.8098309116	0	0	0	0	0	0	0	0	0	8.8599128417	0	0.4482792718	0	0	1.7082125485	3.1252321025	0
4.2.1.132	0	0	0	0	0	0	0	1.4497359491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.135	0	0	0	2.4960518548	0	0	5.7062914563	0	1.1858615233	0.6955538904	3.1323239203	4.0323739199	0	0	5.5778199556	1.8471478806	0.9242492179	0	1.7305122716	2.4841598826	0	0	3.8153012508	1.8677095989	4.2870855595	0	3.5886082065	0.4576831043	3.0326166629	1.364195146	1.7495279932	0	0	1.7067326072	0
4.2.1.136	195.6859961928	124.2114389352	135.2335302649	228.6219077246	214.3243917488	157.2476431411	199.793742618	220.9664763573	383.0529737464	159.3677645304	347.0760875075	210.844639739	153.8713967492	352.0227625615	187.8370202036	131.9137268816	174.4456491543	152.7252571117	292.7760517108	235.000990775	127.3883504685	222.9887832403	147.3053084141	372.7292395726	176.1113410867	176.7782467481	143.5037778753	354.9331519172	178.9291388388	235.3172786657	330.1297590875	355.5756771504	208.2988549521	330.7079030952	128.9578183644
4.2.1.146	40.0268674224	50.9454042237	36.4045107162	13.2652099146	34.5157782605	32.1789171187	21.2253603491	77.9671515803	1.8489288872	45.5918791214	1.0891811887	65.2043064	16.6149630816	2.4603992205	34.4395031148	18.4172781946	54.7389706072	39.8631575489	6.7351342261	1.5823345083	28.7446441263	111.2901933263	81.0816319254	1.6461055433	5.5961024204	24.3193127831	74.8250268213	1.1198435261	43.7705446068	25.6883389116	0.5780714544	18.782531256	65.9386287244	3.7724214273	54.6369998353
4.2.1.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.149	8.4530464971	0	0	16.711326965	0.9090229718	6.0747756167	0	13.1022707864	0	0	0	0	1.2796341815	0	0	0	0.1570263809	0	0	0	0	0	0	0.7513323547	1.0709821793	0	0.5406157953	2.2982042471	0	0	0.9919816793	0	5.0537601909	4.6053062834	1.666618064
4.2.1.150	82.603183237	98.4076204384	146.3290333726	21.5252354761	18.0947703382	60.783152135	33.9647539583	22.5155343456	5.9015506126	93.9283420389	1.3001952638	15.720882799	84.4554573952	0.911286437	52.3192268473	116.3966887755	69.5627966819	63.7951955682	4.1098427145	4.1989028486	93.9774770287	15.3779629104	28.5758542198	1.0078702778	29.2493575582	46.9594765307	63.4556880089	2.8243666763	50.5688481055	64.9990794129	4.254424913	0	34.1133964541	13.4217588915	41.029749344
4.2.1.151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.157	0	0	2.5123190594	10.5318914727	1.3607460437	4.535708526	1.9268661252	0	4.5492713643	3.021546078	0	1.9177808141	10.364132598	0	1.5012313064	1.3652601483	3.8259666717	3.5689702108	4.6296058114	1.6488104197	2.0765428054	2.9834151281	4.6988873988	2.2664819682	25.3542137001	3.9587225823	1.0972105262	1.4009039198	3.4126866538	1.4014868611	17.974543684	1.2045225406	0	10.7299368051	0
4.2.1.163	15.1185440168	0	0	29.5621413662	0	0	0	0	1.4174399099	0	0.6554770658	0	0	0	0	0	0.3087482927	0	0	0	1.3554286355	0	0	0	3.3051890526	0	0	3.2833144847	0	0.9419117701	2.1056112213	0	1.5111163153	17.0827531768	1.4349107546
4.2.1.167	0.7107653756	0	0	0.7275177801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.168	0	0	0	0.376156324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2.1.17	85.141464731	25.5741569926	44.169162742	121.5173143554	65.3417795731	54.4244403568	70.7560268201	105.8747754804	163.2892841778	42.5649457739	263.2690320624	62.7426804525	52.0701916091	209.9855638712	78.8983919113	61.217559363	63.4985021065	30.5573188378	90.7154166966	138.9034667935	19.8604359152	29.3825671699	32.6454628197	185.853619409	78.8836816868	42.4238155643	66.8231092081	292.1936440517	137.5582045157	143.2459277629	211.0182362586	162.4147538034	35.8259096429	168.3161249989	43.8487981873
4.2.1.172	0	0	0.7847661275	0.5879803641	0	2.5664963397	1.0614613278	0	7.1587984442	0.6672154348	0.581192761	2.5141581146	1.907023382	0.6721881945	1.6561704333	0.9716919512	0.868203139	0	1.3305032182	0	0.9349072751	1.0072901576	0.8732702561	0.6764410264	2.8812689907	1.0568406991	1.5289690418	0.6125411176	1.1447815788	1.0258594493	0.528651532	1.1184883103	1.034642907	0	1.0431458616
4.2.1.19	308.0181030923	389.365505731	339.2611843299	185.3452844493	263.9121958345	283.212352986	231.6641412359	404.1537832969	282.5591653398	322.4694768022	225.8855479922	260.7588726993	335.8695330062	312.6227747711	270.5920557969	263.3632287367	292.4821270489	222.1149646914	286.8922854775	240.2922939177	314.6475169553	325.6448498818	258.9988533808	303.6419947209	194.5830917979	190.5095585524	313.8779621638	254.0526374299	280.6910960067	322.2493737887	283.223159121	284.4808550279	215.8700709056	291.1054861996	257.7484400889
